"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=tirana&street=rruga-nacionale-tiran%C3%AB-elbasan&aAction=store-locator&language=en&bamId=7564&storeId=34009456&langId=-1","TIRANA EAST GATE (TEG)","RRUGA NACIONALE TIRANË-ELBASAN, KM 5","<MISSING>","<MISSING>","1045","AL","7564","355-4-4504335","<MISSING>","41.28311","19.85701","https://www.massimodutti.com/","Sunday: 09:00-09:00; Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=sarajevo&street=vrbanja&aAction=store-locator&language=en&bamId=4055&storeId=34009456&langId=-1","SARAJEVO CITY CENTER","VRBANJA, 1","<MISSING>","<MISSING>","71000","BA","4055","387-33-957770","<MISSING>","43.85537","18.40789","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=belgrade&street=jurija-gagarina&aAction=store-locator&language=en&bamId=4569&storeId=34009456&langId=-1","DELTA CITY","JURIJA GAGARINA, 16","RSNONE","RSNONE","11070","RS","4569","38-111-2203766","<MISSING>","44.80548","20.40513","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=belgrade&street=bulevard-mihajla-pupina&aAction=store-locator&language=en&bamId=4648&storeId=34009456&langId=-1","USCE","BULEVARD MIHAJLA PUPINA, 4","RSNONE","RSNONE","11070","RS","4648","38-111-3408018","<MISSING>","44.8155","20.43708","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=belgrade&street=bulevar-vudroa-vilsona&aAction=store-locator&language=en&bamId=13860&storeId=34009456&langId=-1","WATERFRONT","BULEVAR VUDROA VILSONA, 12","RSNONE","RSNONE","10000","RS","13860","00381114501331","<MISSING>","44.81476","20.45102","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=sofia&street=cherni-vrah-bulevard&aAction=store-locator&language=en&bamId=4796&storeId=34009456&langId=-1","PARADISE SHOPPING CENTER","CHERNI VRAH BULEVARD, 100","SOFIA","SOFIA","1407","BG","4796","359-2-4262072","<MISSING>","42.6571","23.31588","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=sofia&street=sitniakovo-boulevard&aAction=store-locator&language=en&bamId=4683&storeId=34009456&langId=-1","SERDIKA CENTER","SITNIAKOVO BOULEVARD, 48","SOFIA","SOFIA","1505","BG","4683","359-2-4952487","<MISSING>","42.69164","23.35403","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=sofia&street=tsarigradsko-schose&aAction=store-locator&language=en&bamId=4214&storeId=34009456&langId=-1","THE MALL","TSARIGRADSKO SCHOSE, 115","SOFIA","SOFIA","1784","BG","4214","359-24952441","<MISSING>","42.66067","23.38227","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=novi-sad&street=bulevar-oslobo%C4%91enja&aAction=store-locator&language=en&bamId=12713&storeId=34009456&langId=-1","PROMENADA","BULEVAR OSLOBOĐENJA, 119","RSNONE","RSNONE","21000","RS","12713","38-1213829945","<MISSING>","45.24464","19.84206","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=split&street=josipa-jovica&aAction=store-locator&language=en&bamId=4013&storeId=34009456&langId=-1","MALL OF SPLIT","JOSIPA JOVICA, 93","SPLITSKO-DALMATINSKA","SPLITSKO-DALMATINSKA","21000","HR","4013","385-2-1681665","<MISSING>","43.51852","16.48378","https://www.massimodutti.com/","Sunday: 09:00-09:00; Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=thessaloniki&street=tsimiski&aAction=store-locator&language=en&bamId=4458&storeId=34009456&langId=-1","TSIMISKI, 42","TSIMISKI, 42","KENTRIKI MAKEDONIA","KENTRIKI MAKEDONIA","54623","GR","4458","30-23-10270535","<MISSING>","40.63272","22.94296","https://www.massimodutti.com/","Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=thessaloniki&street=tsimiski&aAction=store-locator&language=en&bamId=4779&storeId=34009456&langId=-1","TSIMISKI, 44","TSIMISKI, 44","KENTRIKI MAKEDONIA","KENTRIKI MAKEDONIA","54623","GR","4779","30-23-10221335","<MISSING>","40.63245","22.94329","https://www.massimodutti.com/","Sunday: 11:00-11:00; Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=pylea&street=national-road-thessaloniki---moudania-km-11&aAction=store-locator&language=en&bamId=4472&storeId=34009456&langId=-1","MEDITERRANEAN COSMOS","NATIONAL ROAD THESSALONIKI - MOUDANIA KM 11","KENTRIKI MAKEDONIA","KENTRIKI MAKEDONIA","57001","GR","4472","30-23-10487960","<MISSING>","40.55718","22.99236","https://www.massimodutti.com/","Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=timisoara&street=piata-consiliul-europei&aAction=store-locator&language=en&bamId=12731&storeId=34009456&langId=-1","OPEN VILLE","PIATA CONSILIUL EUROPEI, 2","TIMIS","TIMIS","300627","RO","12731","40-356439660","<MISSING>","45.76539","21.2282","https://www.massimodutti.com/","Monday: 10:00-10:00; Tuesday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=plovdiv&street=dr.-georgi-stranski&aAction=store-locator&language=en&bamId=12533&storeId=34009456&langId=-1","PLOVDIV PLAZA","DR. GEORGI STRANSKI, 3","<MISSING>","<MISSING>","4006","BG","12533","359-88-9199944","<MISSING>","42.14511","24.78225","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=zagreb&street=vice-vukova&aAction=store-locator&language=en&bamId=4680&storeId=34009456&langId=-1","ARENA CENTAR","VICE VUKOVA, 6","GRAD ZAGREB","GRAD ZAGREB","10000","HR","4680","385-1-6419750","<MISSING>","45.77049","15.94017","https://www.massimodutti.com/","Sunday: 09:00-09:00; Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=sibiu&street=strada-lector&aAction=store-locator&language=en&bamId=12483&storeId=34009456&langId=-1","PROMENADA SIBIU","STRADA LECTOR, 3","SIBIU","SIBIU","557260","RO","12483","40-369733273","<MISSING>","45.77491","24.16959","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=zagreb&street=jankomir&aAction=store-locator&language=en&bamId=12006&storeId=34009456&langId=-1","CITY CENTER ONE WEST","JANKOMIR, 33","GRAD ZAGREB","GRAD ZAGREB","10000","HR","12006","385-1-5390934","<MISSING>","45.79954","15.88468","https://www.massimodutti.com/","Sunday: 09:00-09:00; Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=patras&street=agiou-nikolaou&aAction=store-locator&language=en&bamId=4467&storeId=34009456&langId=-1","AGIOU NIKOLAOU, 12","AGIOU NIKOLAOU, 12","DYTIKI ELLADA","DYTIKI ELLADA","26221","GR","4467","30-26-10625932","<MISSING>","38.24846","21.73552","https://www.massimodutti.com/","Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=bucharest&street=bulevardul-vasile-milea&aAction=store-locator&language=en&bamId=4651&storeId=34009456&langId=-1","AFI PALACE COTROCENI","BULEVARDUL VASILE MILEA, 4","BUCURESTI","BUCURESTI","061344","RO","4651","40-314329262","<MISSING>","44.42987","26.05334","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=bucharest&street=calea-vitan&aAction=store-locator&language=en&bamId=4717&storeId=34009456&langId=-1","BUCURESTI MALL","CALEA VITAN, 55-59","BUCURESTI","BUCURESTI","31297","RO","4717","40-314052228","<MISSING>","44.42031","26.12674","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=bucharest&street=calea-floreasca&aAction=store-locator&language=en&bamId=400&storeId=34009456&langId=-1","PROMENADA IN FLOREASCA CITY","CALEA FLOREASCA, 246B","BUCURESTI","BUCURESTI","014476","RO","400","40-314052195","<MISSING>","44.47821","26.10324","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=bucharest&street=soseaua-bucuresti-ploiesti&aAction=store-locator&language=en&bamId=4572&storeId=34009456&langId=-1","BANEASA SHOPPING CITY","SOSEAUA BUCURESTI-PLOIESTI, 42D","BUCURESTI","BUCURESTI","013696","RO","4572","+40 314253182","<MISSING>","44.50679","26.08909","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=bucharest&street=liviu-rebreanu-st.&aAction=store-locator&language=en&bamId=4804&storeId=34009456&langId=-1","PARK LAKE PLAZA","LIVIU REBREANU ST., 4","BUCURESTI","BUCURESTI","031783","RO","4804","40-314-335076","<MISSING>","44.42056","26.15006","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=cluj-napoca&street=avram-iancu&aAction=store-locator&language=en&bamId=13602&storeId=34009456&langId=-1","VIVO CLUJ NAPOCA","AVRAM IANCU, 492-500","CLUJ","CLUJ","407280","RO","13602","40-364431041","<MISSING>","46.75015","23.53353","https://www.massimodutti.com/","<MISSING>","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=cluj-napoca&street=alexandre-vaida-voevod&aAction=store-locator&language=en&bamId=4722&storeId=34009456&langId=-1","IULIUS MALL","ALEXANDRE VAIDA VOEVOD, 53B","CLUJ","CLUJ","400463","RO","4722","40-364730918","<MISSING>","46.77155","23.62576","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=budapest&street=kerepesi-ut&aAction=store-locator&language=en&bamId=5994&storeId=34009456&langId=-1","ARENA PLAZA","KEREPESI UT, 9","CENTRAL HUNGARY","CENTRAL HUNGARY","1087","HU","5994","36-13242186","<MISSING>","47.49891","19.09157","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=budapest&street=becsi-utca&aAction=store-locator&language=en&bamId=4780&storeId=34009456&langId=-1","BECSI UTCA, 5","BECSI UTCA, 5","CENTRAL HUNGARY","CENTRAL HUNGARY","1052","HU","4780","36-1-5012030","<MISSING>","47.49624","19.0522","https://www.massimodutti.com/","Sunday: 11:00-11:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=budapest&street=vaci-ut&aAction=store-locator&language=en&bamId=1461&storeId=34009456&langId=-1","WESTEND CITY CENTER","VACI UT, 1-3","CENTRAL HUNGARY","CENTRAL HUNGARY","1062","HU","1461","36-204002048","<MISSING>","47.51366","19.05965","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=brasov&street=strada-zaharia-stancu&aAction=store-locator&language=en&bamId=4918&storeId=34009456&langId=-1","CORESI BRASOV - TRACTORUL FACTORY","STRADA ZAHARIA STANCU, 1","BRASOV","BRASOV","500167","RO","4918","40-368-734916/7","<MISSING>","45.66953","25.62529","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=ljubljana&street=letaliska-cesta&aAction=store-locator&language=en&bamId=4636&storeId=34009456&langId=-1","BTC CITY","LETALISKA CESTA, 7","OSREDNJESLOVENSKA","OSREDNJESLOVENSKA","1000","SI","4636","386-1-5844815","<MISSING>","46.0684","14.54573","https://www.massimodutti.com/","Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=marousi&street=andrea-papandreou&aAction=store-locator&language=en&bamId=4473&storeId=34009456&langId=-1","THE MALL ATHENS","ANDREA PAPANDREOU, 35","ATTIKI","ATTIKI","15122","GR","4473","30-21-06300100","<MISSING>","38.0455","23.79033","https://www.massimodutti.com/","Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=marousi&street=kifisias&aAction=store-locator&language=en&bamId=4523&storeId=34009456&langId=-1","GOLDEN HALL","KIFISIAS, 37","ATTIKI","ATTIKI","15123","GR","4523","30-21-06829681","<MISSING>","38.03404","23.79286","https://www.massimodutti.com/","Sunday: 11:00-11:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=marousi&street=kifisias&aAction=store-locator&language=en&bamId=4601&storeId=34009456&langId=-1","GOLDEN HALL","KIFISIAS, 37","ATTIKI","ATTIKI","15123","GR","4601","30-21-06829640","<MISSING>","38.03404","23.79286","https://www.massimodutti.com/","Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=athina&street=ermou&aAction=store-locator&language=en&bamId=4371&storeId=34009456&langId=-1","ERMOU, 29","ERMOU, 29","ATTIKI","ATTIKI","10563","GR","4371","+302 103215950","<MISSING>","37.97606","23.73091","https://www.massimodutti.com/","Sunday: 11:00-11:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=athina&street=skoufa&aAction=store-locator&language=en&bamId=4589&storeId=34009456&langId=-1","SKOUFA, 1","SKOUFA, 1","ATTIKI","ATTIKI","10673","GR","4589","30-21-03645682","<MISSING>","37.97726","23.74061","https://www.massimodutti.com/","Sunday: 11:00-11:00; Monday: 09:00-09:00; Tuesday: 09:00-09:00; Wednesday: 09:00-09:00; Thursday: 09:00-09:00; Friday: 09:00-09:00; Saturday: 09:00-09:00","<MISSING>","phone:page_url:latitude:longitude"
"https://www.massimodutti.com/webapp/wcs/stores/servlet/store-locator?city=burgas&street=yanko-komitov-bulevard&aAction=store-locator&language=en&bamId=1211&storeId=34009456&langId=-1","GALLERIA BURGAS","YANKO KOMITOV BULEVARD, 6","<MISSING>","<MISSING>","9000","BG","1211","359-56-701072","<MISSING>","42.51294","27.45583","https://www.massimodutti.com/","Sunday: 10:00-10:00; Monday: 10:00-10:00; Tuesday: 10:00-10:00; Wednesday: 10:00-10:00; Thursday: 10:00-10:00; Friday: 10:00-10:00; Saturday: 10:00-10:00","<MISSING>","phone:page_url:latitude:longitude"
