"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Middletown","<MISSING>","monday: 8AM-10PM; tuesday: 8AM-10PM; wednesday: 8AM-10PM; thursday: 8AM-10PM; friday: 8AM-11PM; saturday: 8AM-11PM; sunday: 8AM-10PM","39.4542","Friendly's Middletown","store-item","https://www.friendlysrestaurants.com","-75.6875","https://www.friendlysrestaurants.com/?post_type=store-item&p=15640?id=","302-376-5811","DE","7765","350 Dove Run Centre Drive","19709"
"Newton","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-8PM","41.1013","Friendly's Newton","store-item","https://www.friendlysrestaurants.com","-74.7294","https://www.friendlysrestaurants.com/?post_type=store-item&p=15641?id=","973-579-9009","NJ","7794","9 Hampton House Road Route 206","07860"
"Riverhead","<MISSING>","monday: 11AM-11PM; tuesday: 11AM-11PM; wednesday: 11AM-11PM; thursday: 11AM-11PM; friday: 11AM-12AM; saturday: 9AM-12AM; sunday: 9AM-11PM","40.9336","Friendly's Riverhead","store-item","https://www.friendlysrestaurants.com","-72.6718","https://www.friendlysrestaurants.com/?post_type=store-item&p=15643?id=","631-727-5139","NY","7626","949 Old Country Road","11901"
"Pottstown","<MISSING>","monday: 8AM-11PM; tuesday: 8AM-11PM; wednesday: 8AM-11PM; thursday: 8AM-11PM; friday: 8AM-11PM; saturday: 8AM-11PM; sunday: 8AM-11PM","40.2548","Friendly's Pottstown","store-item","https://www.friendlysrestaurants.com","-75.6598","https://www.friendlysrestaurants.com/?post_type=store-item&p=15645?id=","610-705-4404","PA","7361","200 Shoemaker Road","19464"
"Johnstown","<MISSING>","monday: 11AM-10PM; tuesday: 11AM-10PM; wednesday: 11AM-10PM; thursday: 11AM-10PM; friday: 11AM-10PM; saturday: 11AM-10PM; sunday: 11AM-10PM","43.0162","Friendly's Johnstown","store-item","https://www.friendlysrestaurants.com","-74.3608","https://www.friendlysrestaurants.com/?post_type=store-item&p=15646?id=","518-762-2727","NY","883","248 North Comrie Avenue","12095"
"Glassboro","<MISSING>","monday: 8AM-9PM; tuesday: 8AM-9PM; wednesday: 8AM-9PM; thursday: 8AM-9PM; friday: 8AM-10PM; saturday: 8AM-10PM; sunday: 8AM-9PM","39.7241","Friendly's Glassboro","store-item","https://www.friendlysrestaurants.com","-75.1158","https://www.friendlysrestaurants.com/?post_type=store-item&p=15647?id=","856-589-2488","NJ","799","1100 North Delsea Drive","08028"
"Southington","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","41.6269","Friendly's Southington","store-item","https://www.friendlysrestaurants.com","-72.8741","https://www.friendlysrestaurants.com/?post_type=store-item&p=15649?id=","860-621-0306","CT","916","408 Queen Street","06489"
"Dover","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-10PM; saturday: 11AM-10PM; sunday: 11AM-9PM","39.1711","Friendly's Dover","store-item","https://www.friendlysrestaurants.com","-75.5196","https://www.friendlysrestaurants.com/?post_type=store-item&p=15650?id=","302-678-3999","DE","7011","318 North Dupont Highway","19901"
"Norwood","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","42.162153","Friendly's Norwood","store-item","https://www.friendlysrestaurants.com","-71.200466","https://www.friendlysrestaurants.com/?post_type=store-item&p=15656?id=","781-769-7583","MA","733","1469 Providence Highway","02062"
"Wyomissing","<MISSING>","monday: 11AM-10PM; tuesday: 11AM-10PM; wednesday: 11AM-10PM; thursday: 11AM-10PM; friday: 11AM-11PM; saturday: 11AM-11PM; sunday: 11AM-10PM","40.3414","Friendly's Wyomissing","store-item","https://www.friendlysrestaurants.com","-75.9577","https://www.friendlysrestaurants.com/?post_type=store-item&p=15661?id=","610-375-3688","PA","7675","400 North Park Avenue","19610"
"Lancaster","<MISSING>","monday: 8AM-10PM; tuesday: 8AM-10PM; wednesday: 8AM-10PM; thursday: 8AM-10PM; friday: 8AM-10PM; saturday: 8AM-10PM; sunday: 8AM-10PM","40.055016","Friendly's Lancaster","store-item","https://www.friendlysrestaurants.com","-76.39877","https://www.friendlysrestaurants.com/?post_type=store-item&p=15666?id=","717-898-8457","PA","7329","578 Centerville Road","17601"
"Peabody","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","42.5473","Friendly's Peabody","store-item","https://www.friendlysrestaurants.com","-70.9498","https://www.friendlysrestaurants.com/?post_type=store-item&p=15667?id=","978-532-1445","MA","725","250 Andover Street","01960"
"Wilkes Barre","<MISSING>","monday: 8AM-9PM; tuesday: 8AM-9PM; wednesday: 8AM-9PM; thursday: 8AM-9PM; friday: 8AM-10PM; saturday: 8AM-10PM; sunday: 8AM-9PM","41.2505","Friendly's Wilkes Barre","store-item","https://www.friendlysrestaurants.com","-75.8424","https://www.friendlysrestaurants.com/?post_type=store-item&p=15669?id=","570-824-6929","PA","927","778 Kidder Street","18702"
"Baldwin","<MISSING>","monday: 11AM-11PM; tuesday: 11AM-11PM; wednesday: 11AM-11PM; thursday: 11AM-11PM; friday: 11AM-12AM; saturday: 11AM-12AM; sunday: 11AM-11PM","40.6515","Friendly's Baldwin","store-item","https://www.friendlysrestaurants.com","-73.6071","https://www.friendlysrestaurants.com/?post_type=store-item&p=15675?id=","516-546-2480","NY","7618","945 Merrick Road","11510"
"Gardner","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","42.5663","Friendly's Gardner","store-item","https://www.friendlysrestaurants.com","-71.9793","https://www.friendlysrestaurants.com/?post_type=store-item&p=15676?id=","978-630-1821","MA","859","18 Pearson Boulevard","01440"
"Massapequa Park","<MISSING>","monday: 11AM-11PM; tuesday: 11AM-11PM; wednesday: 11AM-11PM; thursday: 11AM-11PM; friday: 11AM-12AM; saturday: 11AM-12AM; sunday: 11AM-11PM","40.6769","Friendly's Massapequa Park","store-item","https://www.friendlysrestaurants.com","-73.4574","https://www.friendlysrestaurants.com/?post_type=store-item&p=15677?id=","516-541-3757","NY","7638","4812 Sunrise Highway","11762"
"Trexlertown","<MISSING>","monday: 11AM-10PM; tuesday: 11AM-10PM; wednesday: 11AM-10PM; thursday: 11AM-10PM; friday: 11AM-10PM; saturday: 11AM-10PM; sunday: 11AM-10PM","40.5517","Friendly's Trexlertown","store-item","https://www.friendlysrestaurants.com","-75.5931","https://www.friendlysrestaurants.com/?post_type=store-item&p=15678?id=","610-395-1917","PA","7670","6894 Hamilton Blvd. P.O. Box 859","18087"
"Marlton","<MISSING>","monday: 11AM-11PM; tuesday: 11AM-11PM; wednesday: 11AM-11PM; thursday: 11AM-11PM; friday: 11AM-11PM; saturday: 11AM-11PM; sunday: 11AM-11PM","39.894522","Friendly's Marlton","store-item","https://www.friendlysrestaurants.com","-74.930078","https://www.friendlysrestaurants.com/?post_type=store-item&p=15680?id=","856-596-8286","NJ","7774","Route 70 West","08053"
"Swansea","<MISSING>","monday: 12PM-9PM; tuesday: 12PM-9PM; wednesday: 12PM-9PM; thursday: 12PM-9PM; friday: 12PM-9PM; saturday: 12PM-9PM; sunday: 12PM-9PM","41.748741","Friendly's Swansea","store-item","https://www.friendlysrestaurants.com","-71.213033","https://www.friendlysrestaurants.com/?post_type=store-item&p=15682?id=","508-676-9694","MA","814","748 G.A.R. Highway Route 6","02777"
"Norristown","<MISSING>","monday: 11AM-10PM; tuesday: 11AM-10PM; wednesday: 11AM-10PM; thursday: 11AM-10PM; friday: 11AM-10PM; saturday: 11AM-10PM; sunday: 11AM-10PM","40.1453","Friendly's Norristown","store-item","https://www.friendlysrestaurants.com","-75.3212","https://www.friendlysrestaurants.com/?post_type=store-item&p=15683?id=","610-275-0696","PA","897","150 W. Germantown Pike","19401"
"South Weymouth","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","42.1698","Friendly's South Weymouth","store-item","https://www.friendlysrestaurants.com","-70.9556","https://www.friendlysrestaurants.com/?post_type=store-item&p=15684?id=","781-337-8877","MA","520","1021 Main Street","02190"
"Robbinsville","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","40.2236","Friendly's Robbinsville","store-item","https://www.friendlysrestaurants.com","-74.6353","https://www.friendlysrestaurants.com/?post_type=store-item&p=15685?id=","609-426-9203","NJ","7679","1031 Washington Boulevard","08691"
"Middleboro","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","41.9022","Friendly's Middleboro","store-item","https://www.friendlysrestaurants.com","-70.9602","https://www.friendlysrestaurants.com/?post_type=store-item&p=15686?id=","508-947-3900","MA","1217","40 Bedford Road","02346"
"Windsor Locks","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","41.9233","Friendly's Windsor Locks","store-item","https://www.friendlysrestaurants.com","-72.6695","https://www.friendlysrestaurants.com/?post_type=store-item&p=15687?id=","860-623-4722","CT","788","2 Corporate Drive","06096"
"Rehoboth Beach","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-10PM; saturday: 11AM-10PM; sunday: 11AM-9PM","38.729128","Friendly's Rehoboth Beach","store-item","https://www.friendlysrestaurants.com","-75.130719","https://www.friendlysrestaurants.com/?post_type=store-item&p=15688?id=","302-645-1779","DE","7033","19022 Coastal Highway","19971"
"Convent Station","<MISSING>","monday: 11AM-9:30PM; tuesday: 11AM-9:30PM; wednesday: 11AM-9:30PM; thursday: 11AM-9:30PM; friday: 9AM-9:30PM; saturday: 9AM-9:30PM; sunday: 9AM-9:30PM","40.7888","Friendly's Convent Station","store-item","https://www.friendlysrestaurants.com","-74.4558","https://www.friendlysrestaurants.com/?post_type=store-item&p=15689?id=","973-267-2456","NJ","286","192 Madison Avenue","07961"
"Auburn","<MISSING>","monday: 11AM-9PM; tuesday: 11AM-9PM; wednesday: 11AM-9PM; thursday: 11AM-9PM; friday: 11AM-9PM; saturday: 11AM-9PM; sunday: 11AM-9PM","42.1834","Friendly's Auburn","store-item","https://www.friendlysrestaurants.com","-71.8586","https://www.friendlysrestaurants.com/?post_type=store-item&p=15691?id=","508-832-3102","MA","3","697 Southbridge Street","01501"
"East Boston","<MISSING>","monday: CLOSED-CLOSED; tuesday: CLOSED-CLOSED; wednesday: CLOSED-CLOSED; thursday: CLOSED-CLOSED; friday: CLOSED-CLOSED; saturday: CLOSED-CLOSED; sunday: CLOSED-CLOSED","42.366075","Friendly's East Boston","store-item","https://www.friendlysrestaurants.com","-71.020461","https://www.friendlysrestaurants.com/?post_type=store-item&p=15692?id=","617-561-6478","MA","7811","Terminal A - Logan Airport","02128"
"Springfield","<MISSING>","monday: CLOSED-CLOSED; tuesday: CLOSED-CLOSED; wednesday: CLOSED-CLOSED; thursday: CLOSED-CLOSED; friday: CLOSED-CLOSED; saturday: CLOSED-CLOSED; sunday: CLOSED-CLOSED","39.915099","Friendly's Springfield","store-item","https://www.friendlysrestaurants.com","-75.351996","https://www.friendlysrestaurants.com/?post_type=store-item&p=15693?id=","610-328-1564","PA","489","1250 Baltimore Pike","19064"
"Florence","<MISSING>","monday: 11AM-8PM; tuesday: 11AM-8PM; wednesday: 11AM-8PM; thursday: 11AM-8PM; friday: 11AM-8PM; saturday: 11AM-8PM; sunday: 11AM-8PM","42.319449","Friendly's Florence","store-item","https://www.friendlysrestaurants.com","-72.629207","https://www.friendlysrestaurants.com/?post_type=store-item&p=15695?id=","413-584-1772","MA","7553","54-56 Main Street","01062"
"Lake Ronkonkoma","<MISSING>","monday: 11AM-11PM; tuesday: 11AM-11PM; wednesday: 11AM-11PM; thursday: 11AM-11PM; friday: 11AM-12AM; saturday: 11AM-12AM; sunday: 11AM-11PM","40.8283","Friendly's Lake Ronkonkoma","store-item","https://www.friendlysrestaurants.com","-73.1075","https://www.friendlysrestaurants.com/?post_type=store-item&p=15696?id=","631-981-6659","NY","7611","553 Hawkins Avenue","11779"
