"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"https://locations.huddlehouse.com/md/lanham/10595-greenbelt-rd","Huddle House","10595 Greenbelt Rd","Lanham","MD","20706","US","9114578","(240) 260-3199","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","38.9893156","-76.8224549","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/macon/4900-ocmulgee-east-blvd","Huddle House","4900 Ocmulgee East Blvd","Macon","GA","31217","US","3128031","(478) 745-1145","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","32.795863101903265","-83.56960706793416","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/warner-robins/2075-watson-blvd","Huddle House","2075 Watson Blvd","Warner Robins","GA","31093","US","3127903","(478) 929-2700","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","32.61791748179156","-83.65592926740646","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/warner-robins/215-russell-parkway","Huddle House","215 Russell Parkway","Warner Robins","GA","31088","US","3128033","(478) 923-1030","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","32.59351116908734","-83.62890265889553","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/forsyth/325-cabiness-road","Huddle House","325 Cabiness Road","Forsyth","GA","31029","US","16254171","(478) 394-6123","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","33.0434711","-83.9361695","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/milledgeville/206-roberson-mill-rd-ne","Huddle House","206 Roberson Mill Rd NE","Milledgeville","GA","31061","US","3128028","(478) 295-3337","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","33.096954773350795","-83.25865656137466","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/jeffersonville/5220-ga-96-w","Huddle House","5220 GA-96 W","Jeffersonville","GA","31044","US","3127928","(478) 945-3741","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","32.62074819132633","-83.3709043264389","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/milledgeville/300-east-hancock-street","Huddle House","300 East Hancock Street","Milledgeville","GA","31061","US","3128233","(478) 452-2680","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","33.082406480556294","-83.22326451242361","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/eatonton/916-oak-street","Huddle House","916 Oak Street","Eatonton","GA","31024","US","3128135","(706) 991-5027","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","33.302443680081524","-83.3852407336235","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/jackson/775-e-3rd-street","Huddle House","775 E 3rd Street","Jackson","GA","30233","US","3127900","(770) 775-4068","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","33.294852876449156","-83.95721077621374","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/cochran/142-e-dykes-st","Huddle House","142 E Dykes St","Cochran","GA","31014","US","3128250","(478) 271-0444","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","32.38857896286252","-83.35193849124153","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/brooksville/1170-s-broad-street","Huddle House","1170 S. Broad Street","Brooksville","FL","34601","US","8829282","(352) 796-8839","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","28.543677937335612","-82.40244045853615","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/cairo/40-us-hwy-84-east","Huddle House","40 US Hwy 84 East","Cairo","GA","39828","US","14891536","(229) 307-0019","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","30.8861755","-84.2073789","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/pelham/2457-us-highway-19-ne","Huddle House","2457 US Highway 19 NE","Pelham","GA","31779","US","3128227","(229) 294-8181","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.136345175592236","-84.14110332727427","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/brewton/1715-douglas-ave","Huddle House","1715 Douglas Ave","Brewton","AL","36426","US","3127958","(251) 867-8893","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.136695285663077","-87.06910997629166","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/andalusia/1209-east-bypass","Huddle House","1209 East Bypass","Andalusia","AL","36420","US","3127997","(334) 222-8141","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","31.3191273","-86.4598844","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/troy/1677-us-231","Huddle House","1677 U.S. 231","Troy","AL","36081","US","3127998","(334) 808-4022","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","31.776852258733037","-85.9366250038147","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/florala/1076-3rd-st","Huddle House","1076 3rd St","Florala","AL","36442","US","3128001","(334) 858-5113","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.00328122193911","-86.32675834380734","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/enterprise/6024-boll-weevil-cir","Huddle House","6024 Boll Weevil Cir","Enterprise","AL","36330","US","3127925","(334) 348-1655","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","31.29116257294917","-85.84437310695643","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/inverness/321-south-highway-41","Huddle House","321 South Highway 41","Inverness","FL","34450","US","7860934","(352) 419-4273","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","28.83158504917524","-82.3237926822091","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/ocala/331-nw-20th-street","Huddle House","331 NW 20th Street","Ocala","FL","34475","US","3805546","(352) 236-4411","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","29.2072668","-82.1397602","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/crystal-river/1208-north-5th-street","Huddle House","1208 North 5th Street","Crystal River","FL","34429","US","8359215","(352) 794-6694","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","28.897646863763146","-82.57060557603836","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/perry/2717-s-byron-butler-pkwy","Huddle House","2717 S Byron Butler Pkwy","Perry","FL","32348","US","3128195","(850) 838-1853","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","30.08644604940656","-83.57172936201096","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/palatka/3909-crill-ave","Huddle House","3909 Crill Ave","Palatka","FL","32177","US","3128008","(386) 325-2558","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","29.64102459779364","-81.67421145275512","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/lakeland/251-west-main-street","Huddle House","251 West Main Street","Lakeland","GA","31635","US","3127950","(229) 482-2858","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.04043767999063","-83.07657413561168","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/homerville/805-west-dame-avenue","Huddle House","805 West Dame Avenue","Homerville","GA","31634","US","3128235","(912) 487-5300","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.03399343088024","-82.76192218065262","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/valdosta/419-e-northside-drive","Huddle House","419 E Northside Drive","Valdosta","GA","31602","US","3127948","(229) 245-8511","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","30.87198800694726","-83.27885493636131","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/hahira/803-ga-highway-122-w","Huddle House","803 GA Highway 122 W","Hahira","GA","31632","US","3127917","(229) 794-8144","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","30.990220013258497","-83.38232627116395","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/nashville/718-south-davis-street","Huddle House","718 South Davis Street","Nashville","GA","31639","US","3127951","(229) 686-9880","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.196665547854398","-83.25083792209625","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/adel/1503-west-fourth-st","Huddle House","1503 West Fourth St.","Adel","GA","31620","US","9115107","(229) 896-7454","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","31.1385059","-83.4448852","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/douglas/1612-peterson-ave-s","Huddle House","1612 Peterson Ave S","Douglas","GA","31535","US","3128231","(912) 384-7686","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.48466922842249","-82.85089910030365","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/douglas/1701-ocilla-rd","Huddle House","1701 Ocilla Rd","Douglas","GA","31535","US","3128230","(912) 384-3007","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","31.51358352239498","-82.87249222397804","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/waycross/1010-memorial-dr","Huddle House","1010 Memorial Dr","Waycross","GA","31501","US","3128236","(912) 490-4353","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.209342110578103","-82.34375774860382","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/middleburg/4094-county-road-218","Huddle House","4094 County Road 218","Middleburg","FL","32068","US","3127911","(904) 291-3850","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","30.063506576759327","-81.87766760587692","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/starke/650-n-temple-avenue","Huddle House","650 N Temple Avenue","Starke","FL","32091","US","3128220","(904) 964-2236","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","29.95041335555525","-82.10894918956001","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/yulee/463949-florida-200","Huddle House","463949 Florida 200","Yulee","FL","32097","US","3128219","(904) 277-8666","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","30.624311289094305","-81.53892070055008","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/chiefland/1402-north-young-blvd","Huddle House","1402 North Young Blvd","Chiefland","FL","32626","US","3273481","(352) 493-9912","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","29.49222956793888","-82.86488129759164","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/jesup/901-s-1st-st","Huddle House","901 S 1st St","Jesup","GA","31545","US","3128232","(912) 427-3999","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.603260889906256","-81.90113297619064","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/blackshear/3428-us-84","Huddle House","3428 U.S. 84","Blackshear","GA","31516","US","3128245","(912) 807-4353","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.30233345743399","-82.24633120380986","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/ludowici/499-west-cypress-street","Huddle House","499 West Cypress Street","Ludowici","GA","31316","US","3128238","(912) 545-2788","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.708862632644376","-81.75312124573344","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/baxley/160-e-parker-st","Huddle House","160 E Parker St","Baxley","GA","31513","US","3128229","(912) 367-7100","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.77730144929599","-82.34634071588516","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/alma/902-s-pierce-st","Huddle House","902 S Pierce St","Alma","GA","31510","US","3128241","(912) 632-7070","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","31.5353211","-82.4628958","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/nahunta/101-allen-street","Huddle House","101 Allen Street","Nahunta","GA","31553","US","3128234","(912) 462-7557","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.201155562316195","-81.98714032472594","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/hinesville/710-e-oglethorpe-hwy","Huddle House","710 E Oglethorpe Hwy","Hinesville","GA","31313","US","3128247","(912) 876-0992","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.85162950506685","-81.58346146345139","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/townsend/2201-georgia-57","Huddle House","2201 Georgia 57","Townsend","GA","31331","US","3127913","(912) 832-2060","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.533326543159017","-81.44895374477812","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/hazlehurst/341-baxley-hwy","Huddle House","341 Baxley Hwy","Hazlehurst","GA","31539","US","3128228","(912) 307-5090","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.8630648","-82.5844227","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/mc-rae/90-west-oak-street","Huddle House","90 West Oak Street","Mc Rae","GA","31055","US","3127954","(229) 868-2434","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","32.06951077057157","-82.90505155920982","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/fitzgerald/265-ocilla-highway","Huddle House","265 Ocilla Highway","Fitzgerald","GA","31750","US","3127949","(229) 424-0980","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.693594757826844","-83.24629761655154","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/vidalia/2613-e-first-street","Huddle House","2613 E First Street","Vidalia","GA","30474","US","3128237","(912) 538-8036","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","32.206059805082","-82.37358397759635","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/eastman/102-fifth-avenue","Huddle House","102 Fifth Avenue","Eastman","GA","31023","US","3128027","(478) 374-5088","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","32.1980117","-83.1791832","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/cuthbert/152-us-82","Huddle House","152 U.S. 82","Cuthbert","GA","39840","US","3127953","(229) 732-3037","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.769441439672104","-84.77029860019684","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/moultrie/401-veterans-pkwy-s","Huddle House","401 Veterans Pkwy S","Moultrie","GA","31768","US","3127955","(229) 890-3188","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","31.173827636957153","-83.7609142848168","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/dawson/1085-forrester-drive-se","Huddle House","1085 Forrester Drive SE","Dawson","GA","39842","US","3127956","(229) 995-2999","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.75961158173337","-84.43372629963505","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/fl/lake-city/3320-n-us-highway-441","Huddle House","3320 N US Highway 441","Lake City","FL","32055","US","3128009","(386) 466-1144","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","30.23609602518036","-82.63918429613113","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/east-dublin/721-central-dr","Huddle House","721 Central Dr","East Dublin","GA","31027","US","3128026","(478) 275-9279","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","32.54862419534261","-82.87474662065506","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/soperton/10596-georgia-29","Huddle House","10596 Georgia 29","Soperton","GA","30457","US","3127912","(912) 529-3050","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","32.43672228174853","-82.67721265554428","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/louisville/306-old-us-highway-1","Huddle House","306 Old US Highway 1","Louisville","GA","30434","US","3127927","(478) 625-3111","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","33.01149412781205","-82.39984734110453","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/swainsboro/us-one-438-s-main-st","Huddle House","U.S. One 438 S. Main St.","Swainsboro","GA","30401","US","3128223","(478) 237-5510","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","32.58599825998652","-82.32424136441801","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/wrens/704-n-main-st","Huddle House","704 N. Main St","Wrens","GA","30833","US","3128119","(706) 547-7760","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","33.21826810072549","-82.37738728523254","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/claxton/102-plyer-st","Huddle House","102 Plyer St.","Claxton","GA","30417","US","8356952","(912) 732-1021","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","32.1686677","-81.9010897","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/montezuma/500-spaulding-rd","Huddle House","500 Spaulding Rd","Montezuma","GA","31063","US","3128029","(478) 472-4746","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","32.293912176425216","-84.01926398277283","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/hawkinsville/156-broad-street","Huddle House","156 Broad Street","Hawkinsville","GA","31036","US","3128032","(478) 783-2032","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","32.28194917569989","-83.47308685400199","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/opelika/2020-gateway-dr","Huddle House","2020 Gateway Dr","Opelika","AL","36801","US","3128000","(334) 745-4800","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","32.62717408237591","-85.40574580133352","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/jackson/2679-georgia-highway-16-west","Huddle House","2679 Georgia Highway 16 West","Jackson","GA","30233","US","11174064","(770) 233-9706","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","33.2620696","-84.0893828","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/brunswick/5408-new-jesup-highway","Huddle House","5408 New Jesup Highway","Brunswick","GA","31523","US","3128225","(912) 265-4284","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","31.225515997185713","-81.52637600898743","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/saraland/803-saraland-boulevard","Huddle House","803 Saraland Boulevard","Saraland","AL","36571","US","13718297","(251) 679-3800","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery; Huddle Market","30.8043626","-88.072229","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/millen/412-us-25","Huddle House","412 U.S. 25","Millen","GA","30442","US","3128251","(478) 982-2525","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","32.80462097588129","-81.948740479354","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/ga/savannah/13015-abercorn-extension","Huddle House","13015 Abercorn Extension","Savannah","GA","31419","US","3128249","(912) 921-0220","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Delivery","31.981665886066924","-81.16630017757416","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/wetumpka/5881-us-hwy-231","Huddle House","5881 U.S. Hwy. 231","Wetumpka","AL","36092","US","14891546","(334) 514-7222","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In; Huddle Market","32.52568997166082","-86.20756960637169","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/monroeville/4482-s-alabama-ave","Huddle House","4482 S Alabama Ave","Monroeville","AL","36460","US","3127957","(251) 743-4833","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program; Dine In","31.46941604189351","-87.34413564205175","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
"https://locations.huddlehouse.com/al/tuskegee/3680-alabama-highway-81-north","Huddle House - Coming Soon","3680 Alabama Highway 81 North","Tuskegee","AL","36083","US","18720593","(770) 325-1300","All-Day Breakfast; Lunch and Dinner; To Go; Loyalty Program","32.4890192","-85.69475159999999","https://locations.huddlehouse.com/","<MISSING>","<MISSING>"
