locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,latitude,longitude,hours_of_operation
medicineshoppe.ca,The Medicine Shoppe Pharmacy #225,8111 118th Ave,Edmonton,Alberta,T5B 0R9,CA,225,780.477.1192,"Medication Compounding,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.570294,-113.466108,Monday : 9:00 AM - 6:00 PM ;Tuesday : 9:00 AM - 6:00 PM ;Wednesday : 9:00 AM - 6:00 PM ;Thursday : 9:00 AM - 6:00 PM ;Friday Open : 9:00 AM - 6:00 PM ;Saturday : 10:00 AM - 2:00 PM ;Sunday : 10:00 AM - 2:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #377,6610 132nd Ave N W,Edmonton,Alberta,T5C 2A5,CA,377,780.705.7150,"Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.592029,-113.444422,Monday : 9:00 AM - 6:00 PM ;Tuesday : 9:00 AM - 6:00 PM ;Wednesday : 9:00 AM - 6:00 PM ;Thursday : 9:00 AM - 6:00 PM ;Friday Open : 9:00 AM - 6:00 PM ;Saturday : 10:00 AM - 2:00 PM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #328,9122 82nd Ave,Edmonton,Alberta,T6C 0Z5,CA,328,780.760.1131,"Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.518037,-113.468407,Monday : 9:00 AM - 6:00 PM ;Tuesday : 9:00 AM - 6:00 PM ;Wednesday : 9:00 AM - 6:00 PM ;Thursday : 9:00 AM - 6:00 PM ;Friday Open : 9:00 AM - 6:00 PM ;Saturday : Not available ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #315,6525 118th Ave,Edmonton,Alberta,T5W 1G5,CA,315,780.479.2077,"Mental Health,Diabetes Support,Flu Shot Services",53.570346,-113.442692,Monday : 10:00 AM - 6:00 PM ;Tuesday : 10:00 AM - 6:00 PM ;Wednesday : 10:00 AM - 6:00 PM ;Thursday : 10:00 AM - 6:00 PM ;Friday Open : 10:00 AM - 6:00 PM ;Saturday : 10:00 AM - 2:00 PM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #103,7915 106th Ave N W,Edmonton,Alberta,T6A 1H7,CA,103,780.469.8222,Closed,53.54901,-113.450293,Monday : 9:00 AM - 6:00 AM ;Tuesday : 9:00 AM - 6:00 PM ;Wednesday : 9:00 AM - 6:00 PM ;Thursday : 9:00 AM - 6:00 PM ;Friday Closed : 9:00 AM - 5:00 AM ;Saturday : 9:00 AM - 1:00 AM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #346,14606 50th St,Edmonton,Alberta,T5A 4W9,CA,346,780.472.2822,"Mental Health,Diabetes Support,Flu Shot Services",53.608804,-113.417295,Monday : 9:30 AM - 6:00 PM ;Tuesday : 9:30 AM - 6:00 PM ;Wednesday : 9:30 AM - 6:00 PM ;Thursday : 9:30 AM - 6:00 PM ;Friday Open : 9:30 AM - 6:00 PM ;Saturday : 10:00 AM - 2:00 PM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #105,5011 118th Ave,Edmonton,Alberta,T5W 1B8,CA,105,780.448.6048,"Immunizations & Injections,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.570241,-113.418773,Monday : 10:00 AM - 6:00 PM ;Tuesday : 10:00 AM - 6:00 PM ;Wednesday : 10:00 AM - 6:00 PM ;Thursday : 10:00 AM - 6:00 PM ;Friday Open : 10:00 AM - 6:00 PM ;Saturday : 10:00 AM - 2:00 PM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #170,127 Millbourne Rd E,Edmonton,Alberta,T6K 0K9,CA,170,780.461.8648,"Medication Compounding,Mental Health,Diabetes Support,Flu Shot Services",53.46811,-113.449555,Monday : 9:30 AM - 7:00 PM ;Tuesday : 9:30 AM - 7:00 PM ;Wednesday : 9:30 AM - 7:00 PM ;Thursday : 9:30 AM - 7:00 PM ;Friday Open : 9:30 AM - 7:00 PM ;Saturday : 10:00 AM - 5:00 PM ;Sunday : 10:00 AM - 2:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #384,1071 Knottwood Rd East N W,Edmonton,Alberta,T6K 3N5,CA,384,780.461.8444,"Medication Compounding,Immunizations & Injections,Mental Health,Diabetes Support,Flu Shot Services",53.444975,-113.443381,Monday : 10:00 AM - 6:00 PM ;Tuesday : 10:00 AM - 6:00 PM ;Wednesday : 10:00 AM - 6:00 PM ;Thursday : 10:00 AM - 6:00 PM ;Friday Open : 10:00 AM - 6:00 PM ;Saturday : Not available ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #264,18-4302 50th St,Leduc,Alberta,T9E 6J9,CA,264,780.986.7030,"Mental Health,Diabetes Support,Flu Shot Services",53.257754,-113.549987,Monday : 9:30 AM - 5:30 PM ;Tuesday : 9:30 AM - 5:30 PM ;Wednesday : 9:30 AM - 5:30 PM ;Thursday : 9:30 AM - 5:30 PM ;Friday Open : 9:30 AM - 5:30 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #383,4345 50th St,Edmonton,Alberta,T6L 7E8,CA,383,780.250.8081,"Immunizations & Injections,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.481273,-113.417075,Monday : 10:00 PM - 7:00 PM ;Tuesday : 10:00 PM - 7:00 PM ;Wednesday : 10:00 AM - 7:00 PM ;Thursday : 10:00 AM - 7:00 PM ;Friday Open : 10:00 AM - 7:00 PM ;Saturday : 11:00 AM - 3:00 PM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #390,2356 23rd Ave,Edmonton,Alberta,T6T 0R1,CA,390,780.485.1378,"Immunizations & Injections,Flu Shot Services",53.454117,-113.376015,Monday : 9:00 AM - 7:00 PM ;Tuesday : 9:00 AM - 7:00 PM ;Wednesday : 9:00 AM - 7:00 PM ;Thursday : 9:00 AM - 7:00 PM ;Friday Open : 9:00 AM - 7:00 PM ;Saturday : 10:00 AM - 2:00 PM ;Sunday : 10:00 AM - 2:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #365,172-270 Baseline Rd,Sherwood Park,Alberta,T8H 1R4,CA,365,780.570.0203,"Immunizations & Injections,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.542165,-113.312189,Monday : 9:00 AM - 7:00 PM ;Tuesday : 9:00 AM - 7:00 PM ;Wednesday : 9:00 AM - 7:00 PM ;Thursday : 9:00 AM - 7:00 PM ;Friday Open : 9:00 AM - 7:00 PM ;Saturday : 10:00 AM - 4:00 PM ;Sunday : 11:00 AM - 2:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #117,9421 94th Ave,Fort Saskatchewan,Alberta,T8L 1N6,CA,117,780.998.1120,"Weight Management,Mental Health,Diabetes Support,Flu Shot Services",53.701501,-113.223788,Monday : 9:30 AM - 5:30 PM ;Tuesday : 9:30 AM - 5:30 PM ;Wednesday : 9:30 AM - 5:30 PM ;Thursday : 9:30 AM - 5:30 PM ;Friday Open : 9:30 AM - 5:30 PM ;Saturday : Not available ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #368,B-2810 48th Ave,Athabasca,Alberta,T9S 0B1,CA,368,780.675.3855,"Weight Management,Mental Health,Diabetes Support,Flu Shot Services",54.718646,-113.249732,Monday : 9:00 AM - 6:00 PM ;Tuesday : 9:00 AM - 6:00 PM ;Wednesday : 9:00 AM - 6:00 PM ;Thursday : 9:00 AM - 6:00 PM ;Friday Open : 9:00 AM - 6:00 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #397,B-5214 50th Ave,Wetaskiwin,Alberta,T9A 0S8,CA,397,780.352.2272,Flu Shot Services,52.970414,-113.380139,Monday : 9:00 AM - 7:00 PM ;Tuesday : 9:00 AM - 7:00 PM ;Wednesday : 9:00 AM - 7:00 PM ;Thursday : 9:00 AM - 7:00 PM ;Friday Open : 9:00 AM - 7:00 PM ;Saturday : 10:00 AM - 3:00 PM ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #379,111-4871 Joyce Ave,Powell River,British Columbia,V8A 5P4,CA,379,604.489.5919,"Mental Health,Diabetes Support,Flu Shot Services",49.84776,-124.523422,Monday : 9:30 AM - 5:30 PM ;Tuesday : 9:30 AM - 5:30 PM ;Wednesday : 9:30 AM - 5:30 PM ;Thursday : 9:30 AM - 5:30 PM ;Friday Open : 9:30 AM - 5:30 PM ;Saturday : 10:00 AM - 4:00 PM ;Sunday : 10:00 AM - 4:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #169,1782b Comox Ave,Comox,British Columbia,V9M 3M8,CA,169,250.339.5050,"Immunizations & Injections,Mental Health,Diabetes Support,Flu Shot Services",49.673435,-124.926374,Monday : 9:00 AM - 5:30 PM ;Tuesday : 9:00 AM - 5:30 PM ;Wednesday : 9:00 AM - 5:30 PM ;Thursday : 9:00 AM - 5:30 PM ;Friday Open : 9:00 AM - 5:30 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #396,1-330 Fischer Ave,The Pas,Manitoba,R9A 1K2,CA,396,844.623.5888,Flu Shot Services,53.822651,-101.252079,Monday : 9:00 AM - 5:00 PM ;Tuesday : 9:00 AM - 5:00 PM ;Wednesday : 9:00 AM - 5:00 PM ;Thursday : 9:00 AM - 5:00 PM ;Friday Open : 9:00 AM - 5:00 PM ;Saturday : 10:00 AM - 3:00 PM ;Sunday : 11:00 AM - 1:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #273,A-500 Brookside Dr,Fredericton,New Brunswick,E3A 8V2,CA,273,506.454.0070,Flu Shot Services,45.991831,-66.649645,Monday : 9:00 AM - 5:30 PM ;Tuesday : 9:00 AM - 5:30 PM ;Wednesday : 9:00 AM - 5:30 PM ;Thursday : 9:00 AM - 5:30 PM ;Friday Open : 9:00 AM - 5:30 PM ;Saturday : 9:00 AM - 1:00 PM ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #400,348 King St,Fredericton,New Brunswick,E3B 1E3,CA,400,506.450.5464,Flu Shot Services,45.962025,-66.645538,Monday : 8:30 AM - 6:00 PM ;Tuesday : 8:30 AM - 6:00 PM ;Wednesday : 8:30 AM - 6:00 PM ;Thursday : 8:30 AM - 6:00 PM ;Friday Open : 8:30 AM - 6:00 PM ;Saturday : 8:30 AM - 1:00 PM ;Sunday : 8:30 AM - 11:00 AM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #192,170 Doake Rd Box 602,Fredericton,New Brunswick,E3B 5A6,CA,192,506.453.1324,"Medication Compounding,Mental Health,Diabetes Support,Flu Shot Services",45.912187,-66.617029,Monday : 9:00 AM - 6:00 PM ;Tuesday : 9:00 AM - 8:30 PM ;Wednesday : 9:00 AM - 8:30 PM ;Thursday : 9:00 AM - 8:30 PM ;Friday Open : 9:00 AM - 8:30 PM ;Saturday : 9:00 AM - 6:00 PM ;Sunday : 10:00 AM - 5:00 PM
medicineshoppe.ca,The Medicine Shoppe Pharmacy #401,2049 Rte 640,Hanwell,New Brunswick,E3C 1V3,CA,401,506.206.7667,<MISSING>,45.90587,-66.75069,Monday : 10:00 AM - 6:00 PM ;Tuesday : 10:00 AM - 6:00 PM ;Wednesday : 10:00 AM - 6:00 PM ;Thursday : 10:00 AM - 6:00 PM ;Friday Open : 10:00 AM - 6:00 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #282,106 Newcastle Blvd,Miramichi,New Brunswick,E1V 2Y7,CA,282,506.622.7000,"Mental Health,Diabetes Support,Flu Shot Services",47.001417,-65.56465,Monday : 9:00 AM - 5:00 PM ;Tuesday : 9:00 AM - 5:00 PM ;Wednesday : 9:00 AM - 5:00 PM ;Thursday : 9:00 AM - 5:00 PM ;Friday Open : 9:00 AM - 5:00 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #323,100-100 Jones St,Woodstock,New Brunswick,E7M 0H6,CA,323,506.325.5550,"Medication Compounding,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",46.150266,-67.603395,Monday : 9:00 AM - 6:00 PM ;Tuesday : 9:00 AM - 6:00 PM ;Wednesday : 9:00 AM - 6:00 PM ;Thursday : 9:00 AM - 6:00 PM ;Friday Open : 9:00 AM - 6:00 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #296,224 Hwy 410,Baie Verte,Newfoundland and Labrador,A0K 1B0,CA,296,709.532.4051,"Medication Compounding,Weight Management,Diabetes Support,Flu Shot Services",49.950905,-56.186933,Monday : 9:00 AM - 5:30 PM ;Tuesday : 9:00 AM - 5:30 PM ;Wednesday : 9:00 AM - 5:30 PM ;Thursday : 9:00 AM - 5:30 PM ;Friday Open : 9:00 AM - 5:30 PM ;Saturday : 12:00 PM - 5:00 PM ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #399,45 Main St N,Deer Lake,Newfoundland and Labrador,A8A 1W9,CA,399,709.635.4018,Flu Shot Services,49.171262,-57.424951,Monday : 9:00 AM - 5:30 PM ;Tuesday : 9:00 AM - 5:30 PM ;Wednesday : 9:00 AM - 5:30 PM ;Thursday : 9:00 AM - 5:30 PM ;Friday Open : 9:00 AM - 5:30 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #357,1-3 1st Ave,Pasadena,Newfoundland and Labrador,A0L 1K0,CA,357,709.686.2273,"Immunizations & Injections,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",49.012202,-57.604656,Monday : 9:00 AM - 5:30 PM ;Tuesday : 9:00 AM - 5:30 PM ;Wednesday : 9:00 AM - 5:30 PM ;Thursday : 9:00 AM - 5:30 PM ;Friday Open : 9:00 AM - 5:30 PM ;Saturday : Closed ;Sunday : Closed
medicineshoppe.ca,The Medicine Shoppe Pharmacy #354,13 Union St,Corner Brook,Newfoundland and Labrador,A2H 5M7,CA,354,709.632.2442,"Medication Compounding,Immunizations & Injections,Weight Management,Mental Health,Diabetes Support,Flu Shot Services",48.942966,-57.948501,Monday : 8:30 AM - 5:30 PM ;Tuesday : 8:30 AM - 5:30 PM ;Wednesday : 8:30 AM - 5:30 PM ;Thursday : 8:30 AM - 5:30 PM ;Friday Open : 8:30 AM - 5:30 PM ;Saturday : Not available ;Sunday : Not available
medicineshoppe.ca,The Medicine Shoppe Pharmacy #366,28 Cromer Ave,Grand Falls-Windsor,Newfoundland and Labrador,A2A 1X2,CA,366,709.489.0853,"Weight Management,Mental Health,Diabetes Support,Flu Shot Services",48.948719,-55.654922,Monday : 9:00 AM - 5:30 PM ;Tuesday : 9:00 AM - 5:30 PM ;Wednesday : 9:00 AM - 5:30 PM ;Thursday : 9:00 AM - 5:30 PM ;Friday Open : 9:00 AM - 5:30 PM ;Saturday : Closed ;Sunday : Closed
