"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"<MISSING>","武汉麦当劳天河机场T3到达层餐厅","武汉天河机场T3到达层，标段号： 2A-32-1","武汉市","湖北省","黄陂区","China","60bcb90717c0d157f38ca00f","027-65591771","<MISSING>","30.771914","114.219515","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳武汉天河机场T3安检内餐厅","武汉天河机场T3航站楼2层B区安检内2EC-01","武汉市","湖北省","黄陂区","China","60bcb9072a566b507ebe53b3","027-65590327","<MISSING>","30.772004","114.221145","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳岭南新世界分店","百顺北路1号云门New Park L217商铺","广州市","广东省","白云区","China","60bcb8e8eeb33d29f25b0670","020-31236374","<MISSING>","23.235946261","113.29130761","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州白云星悦商务广场餐厅","启德路24号、26号、28号、30号星悦商务广场首层116号、117号、118号/室铺","广州市","广东省","白云区","China","60bcb8e6e80e5d225f49ab81","<MISSING>","<MISSING>","23.228135","113.288237","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳东平中路分店","永平街东平村东平中路5号首层部分","广州市","广东省","白云区","China","60bcb90fdb443d2ddab10667","020-31236872","<MISSING>","23.247931","113.30953","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳嘉禾分店","鹤龙一路1061号","广州市","广东省","白云区","China","60bcb90aa08dd43777484725","020-86314881","<MISSING>","23.228609","113.273015","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳白云大道北分店","白云大道路756号一层L1C004-L1C006号商铺、二层L2C004-L2C006号商铺","广州市","广东省","白云区","China","60bcb8e8b37a984234a04f13","020-28375101","<MISSING>","23.218172174","113.29631752","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳永泰得来速餐厅","丛云路1032号，联系电话：36453906","广州市","广东省","白云区","China","60bcb909b4a02d6028bf17e9","020-36453906","<MISSING>","23.22030819","113.30405426","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳黄石北路分店","黄石北路65号67号69号73-87号（单）101房及89号101房首层02-05商铺","广州市","广东省","白云区","China","60bcb90adb443d2ddab1057b","020-37153470;020-37153483","<MISSING>","23.211455","113.284011","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","广州麦当劳黄石东路分店","黄石东路88号白云汇广场首层101号／室及二层201、223号／室商铺","广州市","广东省","白云区","China","60bcb90fdb443d2ddab10669","020-31523954","<MISSING>","23.202967","113.268989","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","无锡麦当劳永乐路餐厅","清扬路73号","无锡市","江苏省","梁溪区","China","60bcb8e733915826ad492c3d","0510-85030716","<MISSING>","31.556466865","120.30468295","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","无锡麦当劳大东方百货餐厅","地铁一号线三阳广场站西北翼商铺25号，27号","无锡市","江苏省","梁溪区","China","60bcb8ffdb443d2ddab1045e","0510-83911867","<MISSING>","31.577073","120.299349","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","无锡麦当劳长江中路得来速","长江路与前卫路交叉口(长江路东侧, 前卫路北侧)","无锡市","江苏省","新吴区","China","60bcb8edb37a984234a04f4a","0510-82121652","<MISSING>","31.553113005","120.34933981","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳无锡车站南广场餐厅","火车站广场8号可成大厦一楼","无锡市","江苏省","梁溪区","China","60bcb8e833915826ad492c55","0510-82232677","<MISSING>","31.587558","120.30455","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","无锡麦当劳滨湖万达餐厅","梁溪路39号无锡滨湖万达广场二层2-15、2-16、3-11、3-12号商铺","无锡市","江苏省","滨湖区","China","60bcb8ec0f68f11ba58212b9","0510-85862234","<MISSING>","31.562457","120.266651","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","无锡麦当劳火车站北广场到达餐厅","无锡市梁溪区锡沪西路222号宜乐园地下一层B17、B18商铺","无锡市","江苏省","梁溪区","China","60bcb8eda08dd43777484599","0510-82812307","<MISSING>","31.589380374","120.30700194","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","无锡麦当劳诚隆餐厅","春申路69号沃尔玛超市一楼","无锡市","江苏省","梁溪区","China","60bcb8e733915826ad492c3c","0510-82623266","<MISSING>","31.587868","120.295324","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳成华双福二路(华润)餐厅","双成二路98号万象城二期C馆B1层C-B146","成都市","四川省","成华区","China","60bcb8f6b37a984234a04f9d","028-65023117;028-65023546","<MISSING>","30.647628","104.115109","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳双桥子餐厅","大田坎街68－190号家乐福首层","成都市","四川省","锦江区","China","60bcb8f3b4a02d6028bf16f0","028-84451322;028-69280222","<MISSING>","30.645352765","104.10497498","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳五桂桥客运站餐厅","五桂桥保和乡东桂村迎晖路１９４号","成都市","四川省","锦江区","China","60bcb8f34e601836c435a00d","028-13198562040","<MISSING>","30.63581506","104.12758324","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳SM餐厅","二环路东二段","成都市","四川省","成华区","China","60bcb8f3b4a02d6028bf16f5","028-64182759","<MISSING>","30.669436684","104.11152156","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳锦江区大凉山路餐厅","大凉山路天廊广场3号楼一层D4-101号商铺及负一层C01号商铺","成都市","四川省","锦江区","China","60bcb8f6b37a984234a04f94","028-62849130;028-62849132","<MISSING>","30.628791","104.120607","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳钻石广场餐厅","建设路10号附23号1栋1楼","成都市","四川省","成华区","China","60bcb8f4e80e5d225f49ac3f","86-16602842093","<MISSING>","30.669636367","104.10437444","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳双林餐厅","双林路388号诺玛特一层","成都市","四川省","成华区","China","60bcb8f12a566b507ebe531f","166-0284-2016;131-9486-2016","<MISSING>","30.660170794","104.09394636","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳东客站餐厅","火车东站高架夹层JB02区域","成都市","四川省","成华区","China","60bcb8f34e601836c435a010","028-84712054","<MISSING>","30.628762824","104.14106929","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳锦江区东大街旗舰店餐厅","东大街下东大街段169号","成都市","四川省","锦江区","China","60bcb8f617c0d157f38c9f68","028-86258525","<MISSING>","30.650493","104.083174","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳二环路东一段餐厅","成都踏水桥北街60号","成都市","四川省","成华区","China","60bcb8f34e601836c435a01b","028-67573371","<MISSING>","30.679685","104.105417","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳郑州机场到达层餐厅(二层西南角)","郑州新郑机场国内到达出口处","郑州市","河南省","新郑市","China","60bcb8f964e43e6290a87774","0371-58671836","<MISSING>","34.524423","113.853571","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳郑州机场出发层餐厅(235登机口旁)","新郑国际机场T2航站楼","郑州市","河南省","新郑市","China","60bcb8f964e43e6290a87764","0371-58513098","<MISSING>","34.522018","113.855481","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","重庆麦当劳龙湖时代天街餐厅","长江二路174号一期商业A栋1层A-24和A-25号商铺","重庆市","重庆市","渝中区","China","60bcb8f4993b982eb8810a45","023-63303383","<MISSING>","29.537225","106.511968","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","重庆龙湖时代天街D馆餐厅","长江二路174号","重庆市","重庆市","渝中区","China","60bcb8f6a08dd437774845df","023-63256618023-63257718","<MISSING>","29.534753","106.512113","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","重庆麦当劳东原D7餐厅","红盛路28号附4号东原悦荟新新PARK LG层A24单元","重庆市","重庆市","江北区","China","60bcb8f5db443d2ddab103a5","023-67004006","<MISSING>","29.570679","106.497799","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","重庆麦当劳嘉年华餐厅","建新路江北邮政片区","重庆市","重庆市","江北区","China","60bcb8f3b4a02d6028bf16f2","023-67701618;023-67526477","<MISSING>","29.574163","106.531953","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","重庆麦当劳北城天街餐厅","北城天街购物广场","重庆市","重庆市","江北区","China","60bcb8f3b4a02d6028bf16ef","023-67732058","<MISSING>","29.576908","106.531917","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","重庆麦当劳沙坪坝王府井餐厅","王府井百货B1-B2层","重庆市","重庆市","沙坪坝区","China","60bcb8f34e601836c435a009","023-65340168","<MISSING>","29.55709","106.463871","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳新世纪环球中心餐厅","高新区天府大道北段1700号环球中心B1层B01/03","成都市","四川省","武侯区","China","60bcb8f4993b982eb8810a57","86-13008152079","<MISSING>","30.569055483","104.06357652","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳高新区交子大道餐厅","高新交子大道300号","成都市","四川省","武侯区","China","60bcb8f5db443d2ddab10386","028-82890126","<MISSING>","30.582888676","104.0559972","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都天府大道中段餐厅","天府中大道396号地下一层5号","成都市","四川省","武侯区","China","60bcb8f6a08dd437774845e1","028-60171718","<MISSING>","30.554822","104.06813","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳高新区天晖南街(茂业)餐厅","高新区天府大道北段28号茂业中心","成都市","四川省","武侯区","China","60bcb8f6a08dd437774845d8","028-87373409","<MISSING>","30.590255721","104.066801992","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳高新区府城大道餐厅","成都高新府城大道505号仁和百货负一层70号商铺","成都市","四川省","武侯区","China","60bcb8f4e80e5d225f49ac43","028-13028192134","<MISSING>","30.588069","104.051251","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳天府三街餐厅","高新区天府三街218号峰汇中心二号楼一层","成都市","四川省","武侯区","China","60bcb8f4993b982eb8810a47","028-61106121","<MISSING>","30.547118244","104.06171793","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳软件园餐厅","软件园B区天华二路218号","成都市","四川省","武侯区","China","60bcb8f34e601836c435a014","028-65182034","<MISSING>","30.542867441","104.07060125","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳三色路餐厅","锦江工业园区三色路360号","成都市","四川省","锦江区","China","60bcb8f7b4a02d6028bf170b","028-86618700","<MISSING>","30.593588","104.086779","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳雅居乐餐厅","西藏中路525号","上海市","上海市","黄浦区","China","60bcb8e6a08dd4377748454a","021-53510063","<MISSING>","31.23606401","121.47354638","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳食品一店餐厅","南京东路720号","上海市","上海市","黄浦区","China","60bcb9102a566b507ebe541c","021-63514590","<MISSING>","31.235412","121.476949","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳世贸商都餐厅","南京西路258号1幢一层","上海市","上海市","黄浦区","China","60bcb8e8e80e5d225f49abb6","021-33316035","<MISSING>","31.232568","121.470959","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳南京东路餐厅","南京东路588号","上海市","上海市","黄浦区","China","60bcb910db443d2ddab10684","021-63521746","<MISSING>","31.235904","121.479143","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳新闸路餐厅","新闸路245号（近黄河路）","上海市","上海市","黄浦区","China","60bcb8e8eeb33d29f25b0667","021-63591462","<MISSING>","31.239073","121.467567","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳友谊百货餐厅","南京东路３５３号（山东中路九江路）","上海市","上海市","黄浦区","China","60bcb8e9db443d2ddab10335","021-33763507","<MISSING>","31.23666","121.484065","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳亚龙餐厅","金陵东路５００号上海亚龙国际广场地下２层","上海市","上海市","黄浦区","China","60bcb8e964e43e6290a8762e","021-63268693","<MISSING>","31.227004","121.479793","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳上海广场餐厅","淮海中路138号","上海市","上海市","黄浦区","China","60bcb8f0b4a02d6028bf16d3","021-53520987","<MISSING>","31.224977","121.478223","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳吴江路餐厅","吴江路169号四季坊B1楼B101号铺（近南京西路地铁站3号出口）","上海市","上海市","静安区","China","60bcb8eab4a02d6028bf1692","021-52950162","<MISSING>","31.229619","121.460805","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳上海虹口星荟中心餐厅","天潼路328号一层L105-1、L105-2号商铺","上海市","上海市","虹口区","China","60bcb8f0b4a02d6028bf16cd","021-66980120","<MISSING>","31.245673","121.486183","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳第一城餐厅","小科甲巷１号二层30、31号商铺（IFS）对面","成都市","四川省","锦江区","China","60bcb8f433915826ad492dba","028-65940068;028-65940069","<MISSING>","30.655351819","104.08009119","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳磨子桥餐厅","磨子桥一环路南二段1号磨子桥","成都市","四川省","武侯区","China","60bcb8f5db443d2ddab1038c","028-69280272","<MISSING>","30.634147482","104.07579136","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳总府餐厅","总府路15号王府井百货二楼","成都市","四川省","锦江区","China","60bcb8f017c0d157f38c9f34","028-63227870","<MISSING>","30.657696","104.079677","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳春熙餐厅","春熙路北段23号新华书店二楼","成都市","四川省","锦江区","China","60bcb8f064e43e6290a87640","028-86930093","<MISSING>","30.656041","104.077198","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳壹购广场餐厅","东大街上东大街段１３３号壹购潮流广场","成都市","四川省","锦江区","China","60bcb8f34e601836c435a00e","028-69280343","<MISSING>","30.654656","104.074103","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳万达餐厅","锦华路一段68号万达广场2号门麦当劳一楼二楼","成都市","四川省","锦江区","China","60bcb8f34e601836c435a012","028-69280332","<MISSING>","30.621041493","104.09655176","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳文武路餐厅","草市街2号","成都市","四川省","青羊区","China","60bcb8f2993b982eb8810a33","028-66590019;028-65350019","<MISSING>","30.670144632","104.07376397","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳提督街餐厅","中国提督街99号1层1001号","成都市","四川省","青羊区","China","60bcb8f4993b982eb8810a48","028-65036680","<MISSING>","30.660758","104.074173","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳地铁中心城餐厅","天府广场地下一层今站购物中心内","成都市","四川省","青羊区","China","60bcb8f5db443d2ddab10385","028-86692081","<MISSING>","30.657345","104.065869","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳西大街餐厅","西大街19号4栋新城市广场1楼","成都市","四川省","青羊区","China","60bcb8f3b4a02d6028bf16f4","028-60152527","<MISSING>","30.67363304","104.0567727","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","成都麦当劳金牛万达广场餐厅","一环路北三段1号金牛万达广场三号门三楼3067/3068","成都市","四川省","金牛区","China","60bcb8f433915826ad492dbb","028-69280270;028-69280210","<MISSING>","30.686117812","104.07418249","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳越洋广场餐厅","南京西路1601号芮欧百货地下二层B208","上海市","上海市","静安区","China","60bcb8e8b4a02d6028bf166c","021-52136615","<MISSING>","31.223418","121.447338","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳静安寺餐厅","万航渡路18号","上海市","上海市","静安区","China","60bcb910db443d2ddab10677","021-62563970","<MISSING>","31.223888","121.443854","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳南京西路Eco1788餐厅","南京西路1818号1788国际大厦B1层01 28单元","上海市","上海市","静安区","China","60bcb8e617c0d157f38c9ee5","021-52993009","<MISSING>","31.222118","121.443484","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳淮海百盛餐厅","黄埔区淮海中路918号九海百盛广场地下一层","上海市","上海市","黄浦区","China","60bcb8e964e43e6290a87631","021-64156494","<MISSING>","31.217338","121.459443","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","上海麦当劳新华联餐厅","淮海中路755号","上海市","上海市","黄浦区","China","60bcb9104e601836c435a1bb","021-64152818","<MISSING>","31.218521","121.463546","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
