"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"<MISSING>","大庆麦当劳昆仑立天唐人购物中心餐厅","西宾路昆仑立天唐人购物中心精致楼","大庆市","黑龙江省","让胡路区","China","60aa43fb2b934e2b424f188d","0459-6517032","<MISSING>","46.63595","124.88337","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","大庆麦当劳让胡路区万达广场餐厅","中央大街与爱国路交汇处","大庆市","黑龙江省","让胡路区","China","60aa4410641bcc03d479e9f6","0459-6333049","<MISSING>","46.624674","124.869458","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","大庆麦当劳华峻购物广场餐厅","黑龙江省大庆市让胡路区中原路4号大庆华峻生活广场1016号商铺","大庆市","黑龙江省","让胡路区","China","60aa4411e573901cfeab8468","0459-6993043","<MISSING>","46.610987","124.888562","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","大庆麦当劳新玛特餐厅","萨尔图区纬2路39号新玛特一楼","大庆市","黑龙江省","萨尔图区","China","60aa43f9e771fa309da43176","0459-8105501","<MISSING>","46.584506","125.119796","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","大庆麦当劳万达餐厅","万达广场步行街二层","大庆市","黑龙江省","萨尔图区","China","60aa43fbcc6e8b05ff4eb362","0459-6079589","<MISSING>","46.594061","125.096029","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","大庆麦当劳乘风新玛特购物广场餐厅","乘风大街55号乘风新玛特购物广场一层","大庆市","黑龙江省","让胡路区","China","60aa4405f52f59618e7a38fc","0459-8973038","<MISSING>","46.555408","124.877684","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","肇东麦当劳正阳明珠购物中心餐厅","十五道街与正阳大街交叉口","绥化市","黑龙江省","肇东市","China","60aa4406e573901cfeab83e4","0455-8188039","<MISSING>","46.060986","125.973508","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","乌兰浩特麦当劳欧亚购物中心餐厅","钢铁大街与爱国南路交汇处欧亚购物中心","兴安盟","内蒙古自治区","乌兰浩特市","China","60aa43ea9f7b60315bad2fc5","0482-3979220","<MISSING>","46.057792","122.094637","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","乌兰浩特麦当劳万达广场餐厅","扎萨克图西街万达广场","兴安盟","内蒙古自治区","乌兰浩特市","China","60aa43eae771fa309da43134","0482-3979969","<MISSING>","46.086902","122.027714","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳学院路餐厅","哈尔滨学院路泓林金色地标8栋1#和21#商服一层","哈尔滨市","黑龙江省","呼兰区","China","60aa4411e573901cfeab847a","0451-51103058","<MISSING>","45.874062","126.543934","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳中石油南直路加油站餐厅","哈尔滨市道外区南直路667号","哈尔滨市","黑龙江省","道外区","China","60aa4411e573901cfeab8469","0451-87853044","<MISSING>","45.784571","126.703081","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳金太阳餐厅","南通大街3号","哈尔滨市","黑龙江省","道外区","China","60aa43f9e771fa309da43177","0451-55550967","<MISSING>","45.784296","126.678124","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳华润万象汇餐厅","聚源街和世茂大道交口处","哈尔滨市","黑龙江省","松北区","China","60aa4410641bcc03d479e9f8","0451-82813050","<MISSING>","45.8093","126.5387","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳松北嗨梦DT餐厅","哈尔滨世贸大道247号","哈尔滨市","黑龙江省","松北区","China","60aa4406f1e4f23f2838f049","0451-51079931","<MISSING>","45.808549","126.526755","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳万达茂餐厅","哈尔滨世茂大道99号哈尔滨融创茂一层1001, 1002A, 1003A商铺","哈尔滨市","黑龙江省","松北区","China","60aa4406f1e4f23f2838f03f","0451-51070932","<MISSING>","45.802167","126.500812","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳永泰城餐厅","哈尔滨香福路52号","哈尔滨市","黑龙江省","香坊区","China","60aa4411e3a31459527601cf","0451-51103056","<MISSING>","45.718383","126.760275","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳红博中央公园餐厅","黑龙江省哈尔滨市南岗区黑龙江省哈尔滨市南岗区红旗大街339号红博中央公园B2层公园食林下区18号商铺","哈尔滨市","黑龙江省","南岗区","China","60aa4411e3a31459527601cb","0451-85998232","<MISSING>","45.757311","126.699598","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳红博会展购物广场餐厅","哈尔滨红旗大街301号哈尔滨红博会展购物广场餐饮区07-1厅商铺","哈尔滨市","黑龙江省","南岗区","China","60aa440fe573901cfeab8455","0451-82273980","<MISSING>","45.754641","126.70087","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳红旗大街DT餐厅","红旗大街408号","哈尔滨市","黑龙江省","道外区","China","60aa4406e573901cfeab83eb","0451-51801427","<MISSING>","45.773012","126.690865","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳南通大街餐厅","南通大街２94号船舶电子大世界二层Ｆ０１１室","哈尔滨市","黑龙江省","南岗区","China","60aa43fb2b934e2b424f1889","0451-82511286","<MISSING>","45.774835","126.666575","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳松花江餐厅","中央大街257号","哈尔滨市","黑龙江省","道里区","China","60aa43f9f1e4f23f2838ef62","0451-51961303","<MISSING>","45.778894","126.617845","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳中央大街餐厅","中央大街83号","哈尔滨市","黑龙江省","道里区","China","60aa43f8e459257d1c4919e7","0451-84687400","<MISSING>","45.772451","126.619395","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳麦凯乐餐厅","哈尔滨尚志大街73号麦凯乐一层1-92-019商铺","哈尔滨市","黑龙江省","道里区","China","60aa4406698bbc156a6827cf","0451-51161528","<MISSING>","45.772182","126.623082","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳华燕奥特莱斯购物中心餐厅","透笼街33号华燕奥特莱斯购物中心1层商铺麦当劳","哈尔滨市","黑龙江省","道里区","China","60aa4406698bbc156a6827d3","0451-84565240","<MISSING>","45.770439337","126.62883247","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳王府井泛乐城购物中心餐厅","田地街67号王府井泛乐城购物广场一层","哈尔滨市","黑龙江省","道里区","China","60aa440fe573901cfeab8450","0451-51093046","<MISSING>","45.768774821","126.63035029","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳江南春餐厅","果戈里大街373号","哈尔滨市","黑龙江省","南岗区","China","60aa43f8e459257d1c4919e8","0451-55550912","<MISSING>","45.761719","126.643234","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳建设街餐厅","果戈里大街370号二层B9商铺","哈尔滨市","黑龙江省","南岗区","China","60aa43fdf1e4f23f2838ef9f","0451-53630659","<MISSING>","45.759792","126.64376","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨悦然家得乐餐厅","通乡街85号悦然臻城13#集中商业一层F1－2号商铺","哈尔滨市","黑龙江省","香坊区","China","60aa440c2b934e2b424f1909","0451-51103061","<MISSING>","45.699166","126.685029","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳万达广场餐厅","衡山路17号，万达广场一楼","哈尔滨市","黑龙江省","香坊区","China","60aa43fbc63cb2294f9b1948","0451-87717608","<MISSING>","45.740427","126.678012","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳乐松餐厅","动力区三大动力路8号","哈尔滨市","黑龙江省","香坊区","China","60aa43f9e3a31459527600d3","0451-58568506","<MISSING>","45.719252","126.649865","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳中兴大道餐厅","中兴大道45号一层及二层","哈尔滨市","黑龙江省","南岗区","China","60aa43fcc63cb2294f9b195a","0451-86673808","<MISSING>","45.70481","126.612029","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳吾悦广场餐厅","清华大街235号一层1018号商铺","哈尔滨市","黑龙江省","南岗区","China","60aa4411641bcc03d479ea16","0451-51179305","<MISSING>","45.716693","126.595523","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳慧海餐厅","西大直街540号（名岛海鲜旁）","哈尔滨市","黑龙江省","南岗区","China","60aa43f9e3a31459527600cc","0451-87514006","<MISSING>","45.724308","126.610104","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳哈西万达餐厅","南岗中兴大道168号哈西万达广场步行街1069、2075B、3028号商铺","哈尔滨市","黑龙江省","南岗区","China","60aa43fcc63cb2294f9b1968","0451-86675778","<MISSING>","45.700061","126.584691","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳西客站餐厅","西客站商业层Ｂ商铺","哈尔滨市","黑龙江省","南岗区","China","60aa43fcc63cb2294f9b1962","0451-58586006","<MISSING>","45.706603","126.579489","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳凯德广场埃德蒙顿路餐厅","埃德蒙顿路38号凯德广场一层1－12号商铺","哈尔滨市","黑龙江省","道里区","China","60aa44109f7b60315bad307e","0451-51103060","<MISSING>","45.735089","126.593925","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳西大直街餐厅","西大直街161号","哈尔滨市","黑龙江省","南岗区","China","60aa44109f7b60315bad307d","0451-51960048","<MISSING>","45.742673565","126.62510959","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳安阳路DT餐厅","哈尔滨市道里区安阳路1号","哈尔滨市","黑龙江省","道里区","China","60aa43fbcc6e8b05ff4eb35a","0451-51983879","<MISSING>","45.74249","126.58804","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳银泰购物中心餐厅","群力第二大道与丽江路银泰城一层1006号商铺","哈尔滨市","黑龙江省","道里区","China","60aa4410e459257d1c491af3","0451-51103052","<MISSING>","45.737694","126.540897","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳陈金健身俱乐部餐厅","群力新区群力大道与兴江路交口处","哈尔滨市","黑龙江省","道里区","China","60aa4405f52f59618e7a38e7","0451-84310367","<MISSING>","45.738448","126.550411","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","哈尔滨麦当劳太平国际机场餐厅","哈尔滨太平国际机场T2航站楼隔离区内二层安检后方D2B2-08","哈尔滨市","黑龙江省","道里区","China","60aa4406c63cb2294f9b19c2","0451-82895141","<MISSING>","45.620744","126.23975","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","鸡西麦当劳万达广场餐厅","中心大街8号鸡西万达广场一层1032号商铺","鸡西市","黑龙江省","鸡冠区","China","60aa4406e573901cfeab83f9","0467-2663028","<MISSING>","45.305345","130.987633","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","尚志麦当劳腾飞商场餐厅","腾飞大街162号","哈尔滨市","黑龙江省","尚志市","China","60aa4410e459257d1c491af4","0451-53336053","<MISSING>","45.212948","127.984652","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","五常麦当劳金街购物中心餐厅","黑龙江省五常市开发大街178号","哈尔滨市","黑龙江省","五常市","China","60aa4411e573901cfeab846a","0451-51793045","<MISSING>","44.914837408","127.16704505","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","牡丹江麦当劳火车站餐厅","西安区光华街643号牡丹江火车站候车室夹层 GJJ-2号商铺","牡丹江市","黑龙江省","爱民区","China","60aa4410d68035150d7327d3","0453-5625516","<MISSING>","44.590663315","129.61563768","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","牡丹江麦当劳太平路餐厅","西安区太平路西158号建筑物","牡丹江市","黑龙江省","西安区","China","60aa4406f52f59618e7a3929","0453-6226968","<MISSING>","44.581590706","129.61755472","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","牡丹江麦当劳万达餐厅","西新安街358号1073/1075商铺","牡丹江市","黑龙江省","西安区","China","60aa4411e573901cfeab8479","0453-8102057","<MISSING>","44.570378","129.601954","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","德惠麦当劳明珠广场餐厅","德惠路888号住邦城市广场","长春市","吉林省","德惠市","China","60aa43fd1f45ed1852656b6b","0431-81186683","<MISSING>","44.53735","125.705493","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳宽城万达餐厅","北人民大街155号万达广场1027号商铺","长春市","吉林省","宽城区","China","60aa43fcc63cb2294f9b1963","0431-89806297","<MISSING>","43.915220452","125.32338987","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳长春站候车大厅餐厅(候车大厅二楼A4-A5检票口楼上)","长白路5号","长春市","吉林省","宽城区","China","60aa4411e459257d1c491b06","86-18204301753","<MISSING>","43.910755","125.323534","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","锡林浩特麦当劳银座广场餐厅","那达慕大街银座商业广场010-15-16商铺","锡林郭勒盟","内蒙古自治区","锡林浩特市","China","60aa43e8f52f59618e7a37b0","0479-6909777","<MISSING>","43.940028","116.088629","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","锡林浩特麦当劳尚都购物中心餐厅","额尔敦路与锡林大街交汇处尚都购物中心","锡林郭勒盟","内蒙古自治区","锡林浩特市","China","60aa43ebe573901cfeab82c9","0479-8108875","<MISSING>","43.946199","116.076087","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳吉林站餐厅","重庆路1号，铁路房号吉房103号","吉林市","吉林省","昌邑区","China","60aa4411641bcc03d479ea0a","86-13304422993","<MISSING>","43.859988","126.576233","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳财富广场餐厅","重庆街1367号","吉林市","吉林省","昌邑区","China","60aa43fcc63cb2294f9b1964","0432-68196200","<MISSING>","43.846539","126.566559","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳大东门餐厅","河南路19号","吉林市","吉林省","船营区","China","60aa43f9e771fa309da43175","0432-65097708","<MISSING>","43.846605","126.560574","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳东方商厦分店","河南路251号","吉林市","吉林省","船营区","China","60aa43f8e459257d1c4919e6","0432-65097707","<MISSING>","43.842711","126.552941","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","麦当劳长春站南广场餐厅(地铁1号线A2出口对面)","长白路5号，铁路房号长房1号","长春市","吉林省","宽城区","China","60aa4411e459257d1c491b05","0431-82959229","<MISSING>","43.909519","125.323534","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳季平餐厅","辽宁路162号国商百货","长春市","吉林省","宽城区","China","60aa4405f52f59618e7a3915","0431-81890595","<MISSING>","43.908929414","125.32160159","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳钻石活力汇餐厅","长春","长春市","吉林省","朝阳区","China","60aa4411e3a31459527601cd","0431-80518687","<MISSING>","43.888732","125.321413","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳友谊餐厅","人民大街147号","长春市","吉林省","朝阳区","China","60aa43f9e771fa309da4317f","0431-85828300","<MISSING>","43.863768499","125.32465668","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳同志街餐厅","同志街与西康路交汇恒客隆1层，同志街2639号","长春市","吉林省","朝阳区","China","60aa43f8e459257d1c4919f4","0431-85828218","<MISSING>","43.865714914","125.31789271","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳红旗街分店","富锦路10-16号","长春市","吉林省","朝阳区","China","60aa43f9f1e4f23f2838ef59","0431-85828200","<MISSING>","43.871434","125.300327","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳万达红旗街广场餐厅","红旗街万达广场步行街","长春市","吉林省","朝阳区","China","60aa43fae3a31459527600f5","0431-81936966","<MISSING>","43.86679517","125.29587932","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳吾悅广场佳蕊餐厅","皓月大路与正阳街新城吾悦广场2F2017","长春市","吉林省","绿园区","China","60aa4406f1e4f23f2838f041","0431-87611969","<MISSING>","43.888843176","125.27560976","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳欧亚卖场餐厅","开运街 5178号 欧亚卖场 20号门","长春市","吉林省","朝阳区","China","60aa43fc641bcc03d479e9aa","0431-81890511","<MISSING>","43.839034","125.241084","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","乌鲁木齐麦当劳北京路汇嘉时代广场餐厅","北京南路147号","乌鲁木齐市","新疆维吾尔自治区","新市区","China","60aa4405f52f59618e7a38fe","0991-5277000","<MISSING>","43.875697","87.557436","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","乌鲁木齐地窝堡国际机场T3航站楼餐厅","高新区迎宾路46号","乌鲁木齐市","新疆维吾尔自治区","新市区","China","60aa440af52f59618e7a3930","<MISSING>","<MISSING>","43.899694","87.470317","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳蕾凯莲餐厅","世纪广场118号","吉林市","吉林省","丰满区","China","60aa4406698bbc156a6827c6","0432-65012228","<MISSING>","43.831697363","126.56365332","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳博学路餐厅","净月经济技术开发区博学路1555号迅驰广场麦当劳餐厅","长春市","吉林省","南关区","China","60aa43fbcc6e8b05ff4eb35b","0431-81890588","<MISSING>","43.820946446","125.41877814","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳中海国际广场鸥凯餐厅","临河街与南三环交汇中海国际广场H10栋","长春市","吉林省","南关区","China","60aa4406f1e4f23f2838f03a","0431-88522325","<MISSING>","43.815089377","125.36490055","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳欧亚商都餐厅","亚泰大街与南三环交汇处","长春市","吉林省","南关区","China","60aa4405f52f59618e7a38fb","0431-85370080","<MISSING>","43.817758","125.336212","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳国商百货卫星广场餐厅","人民大街207号","长春市","吉林省","南关区","China","60aa43fbf1e4f23f2838ef84","0431-81179606","<MISSING>","43.831856","125.325102","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳高新活力汇晶丹餐厅","华光街与佳园路交汇","长春市","吉林省","朝阳区","China","60aa4406c63cb2294f9b19c3","0431-81138286","<MISSING>","43.821777823","125.25126072","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","乌鲁木齐麦当劳经开万达餐厅","经济技术开发区玄武湖路999号","乌鲁木齐市","新疆维吾尔自治区","沙依巴克区","China","60aa4405f52f59618e7a38ff","0991-5279000","<MISSING>","43.84228","87.518405","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳欧亚综合体餐厅","吉林大街1-2号","吉林市","吉林省","丰满区","China","60aa4405f52f59618e7a38fa","0432-63363773","<MISSING>","43.790159616","126.55216959","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","长春麦当劳中海澜庭餐厅","创意路超然大街交汇","长春市","吉林省","南关区","China","60aa4406e573901cfeab83e6","0431-87028680","<MISSING>","43.780961452","125.26092394","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","通辽麦当劳万达餐厅","西拉木伦大街","通辽市","内蒙古自治区","科尔沁区","China","60aa43eb641bcc03d479e8e5","0475-6208160","<MISSING>","43.631373","122.280448","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","通辽麦当劳金叶广场餐厅","明仁大街与民主路交汇处","通辽市","内蒙古自治区","科尔沁区","China","60aa43ebe573901cfeab82c7","0475-6336495","<MISSING>","43.614725","122.262729","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","公主岭麦当劳华生购物中心餐厅","公主岭高铁北路与岭西大街交汇","长春市","吉林省","公主岭市","China","60aa4406f52f59618e7a392d","0434-8899933","<MISSING>","43.483136576","124.80482858","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","四平百货大楼餐厅","步行街","四平市","吉林省","铁西区","China","60aa4405f52f59618e7a390b","0434-3099388","<MISSING>","43.171161","124.37109","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","延吉麦当劳金达莱餐厅","延河路延吉万达广场","延边朝鲜族自治州","吉林省","延吉市","China","60aa4406698bbc156a6827d1","0433-5014449","<MISSING>","42.900461193","129.45880445","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","赤峰赤峰松山区北京华联餐厅","松山大街与广场路交汇处","赤峰市","内蒙古自治区","松山区","China","60aa4405f52f59618e7a3913","0476-8465535","<MISSING>","42.284627","118.936041","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","赤峰麦当劳万达广场餐厅","西拉木伦大街万达广场位于一层1033号商铺","赤峰市","内蒙古自治区","红山区","China","60aa43e8cc6e8b05ff4eb27e","0476-8302156","<MISSING>","42.253691","118.917638","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","吉林麦当劳白山市松江河餐厅","欧洲小镇步行街建筑物一层及负一层的1一栋188号商铺","白山市","吉林省","抚松县","China","60aa43fbf1e4f23f2838ef77","0439-6985332","<MISSING>","42.104388","127.50921","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","阜新麦当劳万达广场餐厅","兴工路53-5门万达广场-服务电话0418-2870188","阜新市","辽宁省","细河区","China","60aa4406e573901cfeab83f0","0418-2870198;0418-2870188","<MISSING>","42.033599715","121.64664093","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","抚顺麦当劳新华大街乐都汇餐厅","新华大街1号餐厅电话024-57603059","抚顺市","辽宁省","顺城区","China","60aa43fb2b934e2b424f188c","024-57603059","<MISSING>","41.878544","123.918099","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","沈阳麦当劳蒲河大道尚柏奥莱FSDT餐厅","蒲河大道98号 投诉电话024-88782329","沈阳市","辽宁省","沈北新区","China","60aa4406698bbc156a6827d4","024-88782327;024-88782329","<MISSING>","41.954978416","123.46337855","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","沈阳麦当劳道义大街华强城餐厅","道义南大街8-1号沈北华强广场内一楼；餐厅电话：024－31612297","沈阳市","辽宁省","沈北新区","China","60aa4406698bbc156a6827d2","024-31612297","<MISSING>","41.907926","123.408356","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
"<MISSING>","抚顺麦当劳东一路餐厅","东一路4号抚顺百货大楼 餐厅电话024－58065888","抚顺市","辽宁省","新抚区","China","60aa43f9cc6e8b05ff4eb33c","024-58065888","<MISSING>","41.86299","123.905845","www.mcdonalds.com.cn","<MISSING>","<MISSING>"
