"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://www.golftec.com/golf-lessons/san-francisco/colma","Colma","<MISSING>","Colma","CA","94014","United States","1000000288","650-488-7074","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 10:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 9:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-francisco/walnut-creek","Walnut Creek","<MISSING>","Walnut Creek","CA","94596","United States","1000000205","925-264-5047","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 6:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 6:00 PM; SUN: 8:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-francisco/foster-city","Foster City","<MISSING>","Foster City","CA","94404","United States","1000000049","650-595-4653","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-francisco/pleasanton","Pleasanton","<MISSING>","Pleasanton","CA","94588","United States","1000000158","925-225-0444","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 7:00 PM; SAT: 8:00 AM - 6:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/sacramento/roseville-ca","Roseville CA","<MISSING>","Roseville","CA","95678","United States","1000000110","916-626-5566","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","<MISSING>","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/sacramento/folsom","Folsom","<MISSING>","Folsom","CA","95630","United States","1000000398","916-458-4605","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 5:00 PM; TUES: 8:00 AM - 5:00 PM; WED: 8:00 AM - 7:00 PM; THUR: 8:00 AM - 7:00 PM; FRI: 8:00 AM - 7:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: Closed","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-francisco/san-jose","San Jose","<MISSING>","San Jose","CA","95129","United States","1000000041","408-243-4653","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 7:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 7:00 AM - 6:00 PM; SAT: 7:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/reno","Reno","<MISSING>","Reno","NV","89511","United States","1000000133","775-322-4653","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 7:00 PM; TUES: 9:00 AM - 7:00 PM; WED: 9:00 AM - 5:00 PM; THUR: 9:00 AM - 7:00 PM; FRI: 9:00 AM - 7:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/santa-barbara","Santa Barbara","<MISSING>","Santa Barbara","CA","93101","United States","1000000083","805-884-1847","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 5:00 PM; TUES: 9:00 AM - 6:00 PM; WED: 9:00 AM - 6:00 PM; THUR: 9:00 AM - 6:00 PM; FRI: 9:00 AM - 6:00 PM; SAT: 8:00 AM - 4:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/oxnard","Oxnard","<MISSING>","Oxnard","CA","93036","United States","1000000076","805-983-1600","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 5:00 PM; TUES: 9:00 AM - 7:00 PM; WED: 9:00 AM - 7:00 PM; THUR: 9:00 AM - 7:00 PM; FRI: 8:00 AM - 5:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/woodland-hills","Woodland Hills","<MISSING>","Woodland Hills","CA","91367","United States","1000000038","818-883-7712","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 8:00 PM; TUES: 9:00 AM - 8:00 PM; WED: 9:00 AM - 8:00 PM; THUR: 9:00 AM - 8:00 PM; FRI: 9:00 AM - 7:00 PM; SAT: 9:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/studio-city","Studio City","<MISSING>","Studio City","CA","91604","United States","1000000261","818-408-6456","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 5:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 5:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/santa-monica","Santa Monica","<MISSING>","Santa Monica","CA","90404","United States","1000000089","310-458-2636","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 8:00 PM; TUES: 7:00 AM - 8:00 PM; WED: 7:00 AM - 8:00 PM; THUR: 7:00 AM - 8:00 PM; FRI: 7:00 AM - 6:30 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/pasadena","Pasadena","<MISSING>","Pasadena","CA","91107","United States","1000000057","626-356-0215","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/portland/tualatin","Tualatin","<MISSING>","Tualatin","OR","97062","United States","1000000126","503-612-7807","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 8:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/portland/beaverton","Beaverton","<MISSING>","Beaverton","OR","97005","United States","1000000265","503-563-3923","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 8:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/portland/southeast-portland","Southeast Portland","<MISSING>","Portland","OR","97216","United States","1000000125","503 281-1842","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 8:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/boise","Boise","<MISSING>","Boise","ID","83704","United States","1000000286","208-618-4653","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 5:00 PM; TUES: 9:00 AM - 8:00 PM; WED: 9:00 AM - 8:00 PM; THUR: 9:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: Closed","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/el-segundo","El Segundo","<MISSING>","El Segundo","CA","90245","United States","1000000044","310-640-7888","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/los-angeles/south-bay","South Bay","<MISSING>","Torrance","CA","90505","United States","1000000139","310-378-7676","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 8:00 PM; TUES: 9:00 AM - 8:00 PM; WED: 9:00 AM - 8:00 PM; THUR: 9:00 AM - 7:00 PM; FRI: 9:00 AM - 7:00 PM; SAT: 9:00 AM - 4:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/orange-county/huntington-beach","Huntington Beach","<MISSING>","Huntington Beach","CA","92649","United States","1000000109","714-841-9608","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 7:00 PM; TUES: 7:00 AM - 8:00 PM; WED: 7:00 AM - 8:00 PM; THUR: 7:00 AM - 8:00 PM; FRI: 8:00 AM - 5:00 PM; SAT: 8:00 AM - 6:00 PM; SUN: 8:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/orange-county/brea","Brea","<MISSING>","Brea","CA","92821","United States","1000000105","714-255-9667","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 6:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 9:00 AM - 6:00 PM; SAT: 9:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/orange-county/irvine","Irvine","<MISSING>","Irvine","CA","92614","United States","1000000035","949-724-9081","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 9:00 PM; TUES: 7:00 AM - 9:00 PM; WED: 7:00 AM - 9:00 PM; THUR: 7:00 AM - 9:00 PM; FRI: 7:00 AM - 7:00 PM; SAT: 7:00 AM - 4:00 PM; SUN: 7:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/inland-empire/upland","Upland","<MISSING>","Upland","CA","91786","United States","1000000062","909-987-1141","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 9:00 AM - 8:00 PM; FRI: 9:00 AM - 6:00 PM; SAT: 9:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/orange-county/mission-viejo","Mission Viejo","<MISSING>","Mission Viejo","CA","92692","United States","1000000269","949-245-7184","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 8:00 PM; SAT: 9:00 AM - 4:00 PM; SUN: 9:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/orange-county/rancho-santa-margarita","Rancho Santa Margarita","<MISSING>","Rancho Santa Margarita","CA","92688","United States","1000000290","949-298-3430","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 7:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 7:00 PM; SAT: 8:00 AM - 3:00 PM; SUN: Closed","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-diego/encinitas-ranch","Encinitas Ranch","<MISSING>","Encinitas","CA","92024","United States","1000000257","760-208-1400","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 8:00 PM; TUES: 7:00 AM - 8:00 PM; WED: 7:00 AM - 8:00 PM; THUR: 7:00 AM - 8:00 PM; FRI: 7:00 AM - 6:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-diego/golden-triangle","Golden Triangle","<MISSING>","San Diego","CA","92122","United States","1000000117","858-228-5228","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 8:00 PM; TUES: 7:00 AM - 8:00 PM; WED: 7:00 AM - 8:00 PM; THUR: 7:00 AM - 8:00 PM; FRI: 7:00 AM - 6:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/spokane","Spokane","<MISSING>","Spokane","WA","99201","United States","1000000216","509-464-6707","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 7:00 PM; TUES: 7:00 AM - 7:00 PM; WED: 7:00 AM - 7:00 PM; THUR: 7:00 AM - 7:00 PM; FRI: 7:00 AM - 5:00 PM; SAT: 7:00 AM - 5:00 PM; SUN: 7:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/san-diego/rancho-bernardo","Rancho Bernardo","<MISSING>","San Diego","CA","92128","United States","1000000081","858-432-7200","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 7:00 AM - 8:00 PM; TUES: 7:00 AM - 8:00 PM; WED: 7:00 AM - 8:00 PM; THUR: 7:00 AM - 8:00 PM; FRI: 7:00 AM - 7:00 PM; SAT: 7:00 AM - 5:00 PM; SUN: 8:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/palm-springs/indio","Indio","Inside Roger Dunn Inside Roger Dunn","Indio","CA","92201","United States","1000000106","760-324-9000","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 10:00 AM - 5:00 PM; TUES: 10:00 AM - 5:00 PM; WED: 10:00 AM - 5:00 PM; THUR: 10:00 AM - 5:00 PM; FRI: 10:00 AM - 5:00 PM; SAT: 10:00 AM - 5:00 PM; SUN: 10:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/en-ca/golf-lessons/kelowna","Kelowna","<MISSING>","Kelowna","BC","V1Y 4N7","Canada","1000000246","778-478-6866","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 7:00 PM; TUES: 8:00 AM - 7:00 PM; WED: 8:00 AM - 7:00 PM; THUR: 8:00 AM - 7:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 4:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/las-vegas/spring-valley","Spring Valley","<MISSING>","Las Vegas","NV","89113","United States","1000000365","702-727-3210","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/las-vegas/henderson","Henderson","<MISSING>","Henderson","NV","89012","United States","1000000171","702-834-6370","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 8:00 AM - 4:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/phoenix/arrowhead","Arrowhead","<MISSING>","Glendale","AZ","85308","United States","1000000101","602-288-5180","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 7:00 PM; TUES: 9:00 AM - 7:00 PM; WED: 9:00 AM - 7:00 PM; THUR: 9:00 AM - 7:00 PM; FRI: 9:00 AM - 6:00 PM; SAT: 9:00 AM - 6:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/","Center Test","20229 North 67th Ave. Suite C-4 -UP 20229 North 67th Ave. Suite C-4 -UP","Malvern","AM","98112","United States","1000000235","602-288-5179","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","<MISSING>","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/phoenix/chandler","Chandler","<MISSING>","Chandler","AZ","85226","United States","1000000037","480-893-9029","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 5:00 PM; TUES: 8:00 AM - 7:00 PM; WED: 8:00 AM - 7:00 PM; THUR: 8:00 AM - 7:00 PM; FRI: 8:00 AM - 7:00 PM; SAT: 8:00 AM - 6:00 PM; SUN: 9:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/phoenix/shea-scottsdale","Shea Scottsdale","<MISSING>","Scottsdale","AZ","85260","United States","1000000264","480-336-1228","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 8:00 PM; SAT: 9:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/phoenix/north-scottsdale","North Scottsdale","<MISSING>","Scottsdale","AZ","85255","United States","1000000287","480-565-8730","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 8:00 AM - 8:00 PM; TUES: 8:00 AM - 8:00 PM; WED: 8:00 AM - 8:00 PM; THUR: 8:00 AM - 8:00 PM; FRI: 8:00 AM - 6:00 PM; SAT: 10:00 AM - 6:00 PM; SUN: 9:00 AM - 6:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/tucson","Tucson","<MISSING>","Tucson","AZ","85719","United States","1000000087","520-887-4653","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 7:00 PM; TUES: 9:00 AM - 7:00 PM; WED: 9:00 AM - 7:00 PM; THUR: 9:00 AM - 7:00 PM; FRI: 9:00 AM - 7:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/utah/bountiful","Bountiful","<MISSING>","Bountiful","UT","84010","United States","1000000259","385-243-0768","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 6:00 PM; TUES: 9:00 AM - 8:00 PM; WED: 9:00 AM - 6:00 PM; THUR: 9:00 AM - 8:00 PM; FRI: 9:00 AM - 6:00 PM; SAT: 8:00 AM - 4:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/utah/salt-lake-city","Salt Lake City","<MISSING>","Holladay","UT","84121","United States","1000000189","801-618-0399","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 6:00 PM; TUES: 9:00 AM - 8:00 PM; WED: 9:00 AM - 8:00 PM; THUR: 9:00 AM - 8:00 PM; FRI: 9:00 AM - 6:00 PM; SAT: 8:00 AM - 5:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/utah/park-city","Park City","<MISSING>","Park City","UT","84060","United States","1000000222","435-214-4491","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 6:00 PM; TUES: 9:00 AM - 8:00 PM; WED: 9:00 AM - 8:00 PM; THUR: 9:00 AM - 8:00 PM; FRI: 8:00 AM - 5:00 PM; SAT: 8:00 AM - 4:00 PM; SUN: 8:00 AM - 4:00 PM","<MISSING>","page_url"
"https://www.golftec.com/golf-lessons/el-paso","El Paso","<MISSING>","El Paso","TX","79912","United States","1000000262","915-308-0880","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 9:00 AM - 7:00 PM; TUES: 9:00 AM - 7:00 PM; WED: 9:00 AM - 7:00 PM; THUR: 9:00 AM - 7:00 PM; FRI: 9:00 AM - 7:00 PM; SAT: 9:00 AM - 4:00 PM; SUN: Closed","<MISSING>","page_url"
"https://www.golftec.com/en-ca/golf-lessons/calgary/calgary-midnapore","Calgary Midnapore","<MISSING>","Calgary","AB","T2X 1N4","Canada","1000000199","403-452-7150","<MISSING>","<MISSING>","<MISSING>","https://www.golftec.com","MON: 10:00 AM - 9:00 PM; TUES: 9:00 AM - 9:00 PM; WED: 9:00 AM - 9:00 PM; THUR: 10:00 AM - 9:00 PM; FRI: 9:00 AM - 9:00 PM; SAT: 9:00 AM - 5:00 PM; SUN: 9:00 AM - 5:00 PM","<MISSING>","page_url"
