locator_domain, location_name, street_address, city, state, zip, country_code, store_number, phone, location_type, naics_code, latitude, longitude, hours_of_operation
"shopnsavefood.com__api","Heidelberg","2100 Washington Pike ","Carnegie","PA","15106","US","34","4122765130","NO-DATA","NO-DATA","40.386926","-80.092413","24 Hours"
"shopnsavefood.com__api","Helds","Rt. 66 & 16th Street ","North Apollo","PA","15673","US","75","7244784751","NO-DATA","NO-DATA","40.594517","-79.560907","Mon-Sat 7:30-9:30, Sun 8:00-5:00"
"shopnsavefood.com__api","Holiday Park","2362 Route 286, Holiday Park Center","Pittsburgh","PA","15239","US","88","7243255400","NO-DATA","NO-DATA","40.462907","-79.705591","Mon-Sun 6:00am-12:00am"
"shopnsavefood.com__api","Horseheads Jubilee","2898 Westinghouse Road","Horseheads","NY","14845","US","56","6077962191","NO-DATA","NO-DATA","42.176079","-76.836319","Mon-Sun 6am-11pm"
"shopnsavefood.com__api","Houtzdale Express","541 Spring Street","Houtzdale","PA","16651","US","55","8143787659","NO-DATA","NO-DATA","40.826784","-78.343291","Mon-Sat 8:00am - 9:00pm, Sun 5:00am - 5:00pm"
"shopnsavefood.com__api","Imperial","600 Market Place Drive ","Oakdale","PA","15071","US","78","7246951669","NO-DATA","NO-DATA","40.496309","-80.224915","24 Hours"
"shopnsavefood.com__api","Latrobe","1910 Dailey Avenue ","Latrobe","PA","15650","US","58","7245393080","NO-DATA","NO-DATA","40.309574","-79.372981","Mon-Sat 7:00-10:00, Sun 7:00-7:00"
"shopnsavefood.com__api","Lawrenceville","450 56th Street ","Pittsburgh","PA","15201","US","89","4127848701","NO-DATA","NO-DATA","40.48438","-79.947574","Mon-Sun 7:00-10:00"
"shopnsavefood.com__api","Moorefield Express","Route 220 N MainSt","Moorefield","WV","26836","US","66","3045386396","NO-DATA","NO-DATA","39.072595","-78.965564","Mon-Sat 8:00am-9:00pm, Sun 9:00am-8:00pm"
"shopnsavefood.com__api","Mount Pleasant","210 North Diamond Street ","Mt. Pleasant","PA","15666","US","68","7245473581","NO-DATA","NO-DATA","40.151456","-79.538162","Mon-Sun 7:00am-10:00pm"
"shopnsavefood.com__api","Mt Washington","125 Virginia Ave","Pittsburgh","PA","15211","US","90","4124311566","NO-DATA","NO-DATA","40.429554","-80.008192","Mon - Sat 7:00am -9:00pm, Sun - 8:00am - 9:00pm"
"shopnsavefood.com__api","Murrysville","4536 William Penn Highway","Murrysville","PA","15668","US","69","7247330556","NO-DATA","NO-DATA","40.425571","-79.672127","Mon-Sat 7 AM - 11 PM, Sun 7 AM - 9 PM"
"shopnsavefood.com__api","Naples","136 South Main Street","Naples","NY","14512","US","71","NO-DATA","NO-DATA","NO-DATA","42.613844","-77.402716","Mon-Sun 7am-10pm"
"shopnsavefood.com__api","New Kensington","336 City Central Plaza","New Kensington","PA","15068","US","73","7243397283","NO-DATA","NO-DATA","40.564371","-79.765908","Mon-Sat 8:00am-9:00pm, Sun 8:00am-8:00pm"
"shopnsavefood.com__api","Newton Falls","37 Ridge Road","Newton Falls","OH","44444","US","74","3308720134","NO-DATA","NO-DATA","41.190399","-80.978855","Mon-Sun 8:00am-9:00pm"
"shopnsavefood.com__api","Noblestown","2103 Noblestown Road ","Pittsburgh","PA","15205","US","91","4129210117","NO-DATA","NO-DATA","40.4306668","-80.05415","Mon-Sun 6:00am-10:00pm"
"shopnsavefood.com__api","Norwin Town Square","12120 US Route 30","North Huntingdon","PA","15642","US","353","7245152148","NO-DATA","NO-DATA","40.3316059","-79.7439798","Sun - Sat 7 AM - 10 PM"
"shopnsavefood.com__api","Nunda","9045 Route 408","Nunda","NY","14517","US","77","NO-DATA","NO-DATA","NO-DATA","42.58843","-77.940209","Mon-Sun 7am-9pm"
"shopnsavefood.com__api","Oakland Express","406 Weber Road","Oaklane ","MD","21550","US","278","3013344411","NO-DATA","NO-DATA","39.401942","-79.391225","Mon-Thur 8am-930pm, Sat 8am-10pm
Sun 9am-9pm"
"shopnsavefood.com__api","Olympia","4313 Walnut Street Store Front #4","McKeesport","PA","15132","US","63","4127516789","NO-DATA","NO-DATA","40.321469","-79.835544","Sun-Sat 7:00am-10:00pm"
"shopnsavefood.com__api","Palmyra Express","611 E. Main St. Rt. 31","Palmyra","NY","14522","US","79","3155979509","NO-DATA","NO-DATA","43.062711","-77.220669","Mon-Sun 7am-9pm"
"shopnsavefood.com__api","Parsons Express","302 D&W Lane","Parsons","WV","26287","US","80","3044784803","NO-DATA","NO-DATA","39.097445","-79.680963","Mon-Sun 8:00am-10:00pm"
"shopnsavefood.com__api","Penn Hills","2820 Universal Road ","Pittsburgh","PA","15235","US","92","4127989680","NO-DATA","NO-DATA","40.478333","-79.784686","Mon-Sun 6:00am-12:00am"
"shopnsavefood.com__api","Petersburg Express","442 Virginia Avenue","Petersburg","WV","26847","US","81","3042572988","NO-DATA","NO-DATA","38.993939","-79.111991","Mon-Sun 7am-10pm"
"shopnsavefood.com__api","Philippi Express","1 Swamp Lane","Philippi","WV","26416","US","82","3044571890","NO-DATA","NO-DATA","39.144873","-80.03583","Mon-Sun 7:00am-9:00pm"
"shopnsavefood.com__api","Pines Plaza","1130 Perry Highway ","Pittsburgh","PA","15237","US","93","4123675115","NO-DATA","NO-DATA","40.547657","-80.036406","Mon-Sat 7:00am-10:00pm, Sun 7:00am-9:00pm"
"shopnsavefood.com__api","Pittsburgh Street","730 East Pittsburgh Street ","Greensburg","PA","15601","US","52","7248344470","NO-DATA","NO-DATA","40.302636","-79.524944","Mon-Sat 7:00-11:00, Sun 7:00-9:00"
"shopnsavefood.com__api","Pleasant Hills","649 Old Clairton Rd","Pleasant Hills","PA","15236","US","322","4126551755","NO-DATA","NO-DATA","40.3242622","-79.9590808","Mon-Sun 7:00am - 10:00pm, undefined"
"shopnsavefood.com__api","Port Allegany","50 West Mill Street","Port Allegany","PA","16743","US","98","8146422034","NO-DATA","NO-DATA","41.809852","-78.282373","NO-DATA"
"shopnsavefood.com__api","Punxsy SHOP 'n Save","201 North Hampton Ave","Punxsutawney","PA","15767","US","284","8149382820","NO-DATA","NO-DATA","40.945635","-78.967519","24 hrs, undefined"
"shopnsavefood.com__api","Reedsville Express","PO Box 680 ","Reedsville","WV","26547","US","99","3048645150","NO-DATA","NO-DATA","39.512947","-79.806318","Mon-Sat 7am-830pm, Mon-Sat 7am-830pm"
"shopnsavefood.com__api","Rochester Road","184 Rochester Rd ","Pittsburgh","PA","15229","US","94","4129310743","NO-DATA","NO-DATA","40.520166","-80.017787","Mon-Sat 7:00am-10:00pm, Sun 7am-9pm"
"shopnsavefood.com__api","Ross's Fifth Ave","815 Fifth Avenue","McKeesport","PA","15132","US","64","4126727820","NO-DATA","NO-DATA","40.354099","-79.856443","Mon-Sun 7:00am-9:00pm"
"shopnsavefood.com__api","Rostraver","600 Willowbrook Plaza","Belle Vernon","PA","15012","US","29","7243799000","NO-DATA","NO-DATA","40.184775","-79.810299","Mon-Sat 6:00am-11:00pm, Sun 7:00am-10:00pm"
"shopnsavefood.com__api","Route 66","990 North Main Street ","Greensburg","PA","15601","US","53","7248345714","NO-DATA","NO-DATA","40.326737","-79.546273","Mon-Sat 7:00am-11:00pm, Sun 8:00am-11:00pm"
"shopnsavefood.com__api","Route 8","RD #3, 5375 William Flynn Highway ","Gibsonia","PA","15044","US","48","7244438420","NO-DATA","NO-DATA","40.619963","-79.944656","Mon-Sun 6:00am-10:00pm"
"shopnsavefood.com__api","Russellton","Box 67 Deer Lakes Plaza ","Russellton","PA","15076","US","101","7242652858","NO-DATA","NO-DATA","40.613952","-79.837303","Mon-Sat 8:00am-10:00pm, Sun 8:00am-7:00pm"
"shopnsavefood.com__api","Saltsburg","543 Salt Street ","Saltsburg","PA","15681","US","102","7246393637","NO-DATA","NO-DATA","40.486192","-79.450765","Mon-Sat 7:00am-11:00pm, Sun 9:00am-7:00pm"
"shopnsavefood.com__api","Shaler","1620 Babcock Blvd.","Pittsburgh","PA","15209","US","95","4128211400","NO-DATA","NO-DATA","40.499222","-79.979364","Mon-Sat 7:00am-9:00pm, Sun 7:00am-7:00pm"
"shopnsavefood.com__api","Shinglehouse","115 North Mill St., PO Box 119","Shinglehouse","PA","16748","US","103","8146977145","NO-DATA","NO-DATA","41.963607","-78.190212","NO-DATA"
"shopnsavefood.com__api","Terra Alta","PO Box 107, Rt 7 W","Terra Alta","WV","26764","US","105","3047895880","NO-DATA","NO-DATA","39.44481","-79.533892","Mon-Sun 8:00am-9:00pm"
"shopnsavefood.com__api","Tiltonsville Express","206 Walden Avenue","Tiltonsville","OH","43963","US","106","7408590318","NO-DATA","NO-DATA","40.172791","-80.696683","Mon-Sun 730am-10pm"
"shopnsavefood.com__api","Walnut Hill","150 Walnut Hill Road ","Uniontown","PA","15401","US","107","7244372764","NO-DATA","NO-DATA","39.882013","-79.736173","Mon-Sun 7:00am-11:00pm"
"shopnsavefood.com__api","Washington","125 W. Beau St.","Washington","PA","15301","US","108","7242235494","NO-DATA","NO-DATA","40.170758","-80.248711","Mon-Sat 6:00am-11:00pm, Sun 7:00am-11:00pm"
"shopnsavefood.com__api","Weirton","273 Penco Road ","Weirton","WV","26062","US","109","3047231025","NO-DATA","NO-DATA","40.410212","-80.546501","Mon-Sat 7:00am-10:00pm, Sun 7:30am-9:30pm"
"shopnsavefood.com__api","West Kittanning","#1 Franklin Village Mall ","West Kittanning","PA","16201","US","110","7245436389","NO-DATA","NO-DATA","40.812478","-79.54859","Mon-Sat 7:00am-10:00pm, Sun 8:00am-7:00pm"
"shopnsavefood.com__api","West Mifflin-Village","1886 Homeville Road","West Mifflin","PA","15122","US","114","4124661112","NO-DATA","NO-DATA","40.3736775","-79.8737336","Mon-Sun 7am-10pm, Sun 8:00am - 8:00pm"
"shopnsavefood.com__api","West Union Express","201 Marie Street ","West Union","WV","26456","US","115","3048732685","NO-DATA","NO-DATA","39.296513","-80.776591","Mon-Sun 8:00am-9:00pm"
"shopnsavefood.com__api","Weston Express","402 B Medical Drive","Weston","WV","26452","US","116","3042695830","NO-DATA","NO-DATA","39.651483","-79.961736","Mon-Sun 7:00am-9:00pm"
"shopnsavefood.com__api","Wilkins Township","3335 William Penn Highway ","Pittsburgh","PA","15235","US","96","4128292900","NO-DATA","NO-DATA","40.448253","-79.846058","Mon-Sun 6:00am-1:00am"
"shopnsavefood.com__api","Williamson Express","4090 Piearsall Street","Williamson","NY","14589","US","118","3155899691","NO-DATA","NO-DATA","43.232119","-77.185543","Mon-Sun 7am-9pm"
"shopnsavefood.com__api","Youngwood","250 South Third Street","Youngwood","PA","15697","US","119","7249251810","NO-DATA","NO-DATA","40.2358062","-79.5807462","Mon-Sun 7am-10pm"
