"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address","record_id"
"https://www.pomellato.com/en_intl/store-locator","Pomellato Boutique Daimaru Kyoto","Shijo-dori","Kyoto","None","None","Japan","C024680","+81752887031","boutique","35.004287","135.762009","https://www.pomellato.com","Monday - Sunday: 10:00-20:00","Shijo-dori, Shimogyo Ward, Kyoto, Japan","longitude:latitude:phone"
"https://www.pomellato.com/en_intl/store-locator","Pomellato Boutique JR Nagoya Takashimaya","1-chōme-1-1 Meieki","Nagoya","愛知県 Aichi","450-6323","Japan","C026340","+81525668350","boutique","35.171068","136.884196","https://www.pomellato.com","Monday - Sunday: 10:00-20:00","1-chōme-1-1 Meieki, Nakamura Ward, Nagoya, 愛知県 Aichi 450-6323, Japan","longitude:latitude:phone"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","Calle de José Ortega y Gasset","Madrid","None","28006","Spain","C027370","+34915765173","boutique","40.4305176","-3.6852005000001","https://www.pomellato.com","Monday - Saturday: 10:00-20:00","Calle de José Ortega y Gasset, 19, 28006 Madrid, Spain","longitude:latitude:phone"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","214 N Rodeo Dr","Beverly Hills","CA","90210","United States","C021812","+13105505639","boutique,sunglasses-availability","34.067681","-118.40068","https://www.pomellato.com","Monday - Saturday: 10:00-18:00; Sunday: 12:00-17:00","214 N Rodeo Dr, Beverly Hills, CA 90210, USA","longitude:latitude:phone"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","Tuchlaubenhof 7A","Vienna","None","1010","Austria","C027110","+4319052324","boutique","48.2102095","16.3694587","https://www.pomellato.com","Monday - Friday: 10:00-18:30; Saturday: 10:00-18:00","Tuchlaubenhof 7A, 1010 Wien, Austria","phone:longitude:latitude"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","Leopoldstraat 1","Antwerp","None","2000","Belgium","C022540","+3232131790","boutique","51.2157216","4.4068403","https://www.pomellato.com","Monday - Saturday: 10:00-13:00 / 14:00-18:00","Leopoldstraat 1, 2000 Antwerpen, Belgium","phone:longitude:latitude"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","Waterloolaan 34","Bruxelles","None","1000","Belgium","C029450","+3227055457","boutique","50.837627","4.35803","https://www.pomellato.com","Monday - Friday: 10:30-18:00; Saturday: 10:30-18:30","Waterloolaan 34, 1000 Brussel, Belgium","phone:longitude:latitude"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","31 New Bond St","London","None","W1S 2RW","United Kingdom","C029860","+442073550300","boutique","51.511766","-0.143404","https://www.pomellato.com","Monday - Saturday: 10:00-18:00","31 New Bond St, Mayfair, London W1S 2RW, UK","phone:longitude:latitude"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","19501 Biscayne Blvd","Aventura","FL","33180","United States","C021814","+13056907726","boutique","25.9573635","-80.1430923","https://www.pomellato.com","<MISSING>","19501 Biscayne Blvd, Aventura, FL 33180, USA","latitude:longitude:phone"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","37 E Oak St","Chicago","IL","60611","United States","C021813","+13126499720","boutique","41.9006841","-87.6270268","https://www.pomellato.com","Monday - Saturday: 10:00-18:00","37 E Oak St, Chicago, IL 60611, USA","latitude:longitude:phone"
"https://www.pomellato.com/en_intl/store-locator","Boutique Pomellato","741 Madison Ave","New York","NY","10065","United States","C021811","+12128792118","boutique,sunglasses-availability","40.7669883","-73.9687507","https://www.pomellato.com","Monday - Saturday: 10:00-18:00","741 Madison Ave, New York, NY 10065, USA","latitude:longitude:phone"
